user	instance_id	displayed_text	Level-of-generality:::Finding B	Level-of-generality:::They are at the same level of generality	Level-of-generality:::Finding A	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box
5dc6a359dbf8204c0584bf02	Psychology_tweet_147	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Kitchen clutter and chaos linked to overeating. ""><b>Finding A:</b></span> Kitchen clutter and chaos linked to overeating. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Because sweet foods are generally seen as being ""forbidden"" foods , some degree of effort was perhaps needed to resist eating too many cookies. In the context of the chaotic environment combined with an out-of-control mindset, increased cookie consumption might have been the result of depleted selfregulatory strength from managing one's emotions under such conditions. Of course, future research is needed to directly test this hypothesis.""><b>Finding B:</b></span> In the context of the chaotic environment combined with an out-of-control mindset, increased cookie consumption might have been the result of depleted selfregulatory strength from managing one's emotions under such conditions."			1																				
5dc6a359dbf8204c0584bf02	Consent.html	Consent				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	
5dc6a359dbf8204c0584bf02	Psychology_85	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In total,19 percent of the young volunteers involved in the study reported that they had been physically abusive to a partner during a dating relationship and 68 percent of the volunteers reported to experiencing corporal punishment as children. There was a positive relationship between corporal punishment and physical violence during a romantic relationship. Lead study researcher Jeff Temple PhD, an associate professor at the University of Texas who specializes in dating violence, told Newsweek that one unit increase in corporal punished was associated with a 29 percent increase in perpetrating dating violence.""><b>Finding A:</b></span> There was a positive relationship between corporal punishment and physical violence during a romantic relationship.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Results In all, 19% of participants (n = 134) reported physical dating violence perpetration and 68% reported experiencing corporal punishment as children (n = 498). Analysis showed a significant positive association between corporal punishment and physical perpetration of dating violence (OR 1.30, 95% CI 1.07-1.59). Even after controlling for sex, ethnicity, age, parental education, and child physical abuse, childhood corporal punishment was associated significantly with physical dating violence perpetration (aOR 1.29, 95% CI 1.02-1.62).""><b>Finding B:</b></span> Analysis showed a significant positive association between corporal punishment and physical perpetration of dating violence (OR 1.30, 95% CI 1.07-1.59)."			1																				
5dc6a359dbf8204c0584bf02	Psychology_219	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Support from one's partner can help -- but only if the smokers have developed skills of their own that help them to stop. Self-efficacy and support

The result: support from their partners is helpful to smokers who wish to stop and it increases their chances of success, provided that they have developed skills of their own that help them to abstain. Such support could involve their partner reminding them of their plan to quit as well as encouraging and supporting them in critical situations.""><b>Finding A:</b></span> Support from one's partner can help -- but only if the smokers have developed skills of their own that help them to stop.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: than 1.87, the association between volitional self-efficacy and continuous abstinence was significant (p<.lO). As the minimum and maximum of the mean-centred smokingspecific received social support were -2.20 and 1.94, simple slopes for individuals reporting high and low levels of smoking-specific social support were significant (at the 10% level). Similar results emerged in the second moderator analysis that predicted biochemically verified point prevalence at T2 (see Table 3 , first column).""><b>Finding B:</b></span> As the minimum and maximum of the mean-centred smokingspecific received social support were -2.20 and 1.94, simple slopes for individuals reporting high and low levels of smoking-specific social support were significant (at the 10% level)."			1																				
5dc6a359dbf8204c0584bf02	Psychology_tweet_2	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: From JAMA Ophthalmology:  How does amblyopia influence self-perception in children ages 8 to 13 years?  These results suggest lower self-perception and its association with reading speed and motor skills... ""><b>Finding A:</b></span> From JAMA Ophthalmology:  How does amblyopia influence self-perception in children ages 8 to 13 years?  These results suggest lower self-perception and its association with reading speed and motor skills... <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: In this cross-sectional study, children with amblyopia had lower scholastic, social, and athletic competence scores as derived from the Self-perception Profile for Children than control children. Among children with amblyopia, the self-perception of scholastic competence was associated with reading speed, and the self-perception of scholastic, social, and athletic competence was associated with aiming and catching skills. These results suggest lower self-perception and its association with reading speed and motor skills highlight the potentially wide-ranging influence of altered visual development in children in their everyday lives.""><b>Finding B:</b></span> Among children with amblyopia, the self-perception of scholastic competence was associated with reading speed, and the self-perception of scholastic, social, and athletic competence was associated with aiming and catching skills."	2																						
5dc6a359dbf8204c0584bf02	Psychology_tweet_170	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: 🚨 STOP THE PRESS: HAs social media destroyed a generation? Probably not. 🚨 Research published today in @username puts an end to overhyped correlational results by providing concrete longitudinal evidence:  (1/11) ""><b>Finding A:</b></span> 🚨 STOP THE PRESS: HAs social media destroyed a generation? Probably not. 🚨 Research published today in @username puts an end to overhyped correlational results by providing concrete longitudinal evidence:  (1/11) <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: We found that social media use is not, in and of itself, a strong predictor of life satisfaction across the adolescent population. Instead, social media effects are nuanced, small at best, reciprocal over time, gender specific, and contingent on analytic methods. Furthermore, the volume of data under analysis, paired with unchecked analytical flexibility, enables selective research reporting, biasing the literature toward statistically significant effects (3, 4).""><b>Finding B:</b></span> We found that social media use is not, in and of itself, a strong predictor of life satisfaction across the adolescent population."		3																					
5dc6a359dbf8204c0584bf02	Psychology_414	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In a study model using the date of first symptoms to indicate the onset of SLE, the association of depression and SLE symptom onset was nearly identical to risk estimates from the main analysis. Diet, exercise, and alcohol use did not alter the link between depression and SLE, but depression remained strongly associated with the risk of incident SLE in models that further adjusted for BMI, cigarette smoking, and oral contraceptive and postmenopausal hormone use, whether at baseline only or using time-updated covariates. When compared with women who had no depression history, those with a history of it were more likely to be current cigarette smokers and to have used oral contraceptives and postmenopausal hormones but were less likely to exercise regularly.""><b>Finding A:</b></span> Diet, exercise, and alcohol use did not alter the link between depression and SLE, but depression remained strongly associated with the risk of incident SLE in models that further adjusted for BMI, cigarette smoking, and oral contraceptive and postmenopausal hormone use, whether at baseline only or using time-updated covariates.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: During 20 years of follow-up, 145 cases of SLE occurred. Compared with women with no depression, women with a history of depression had a subsequent increased risk of SLE (HR, 2.67; 95% CI, 1.91-3.75; P < .001). Adjustment for body mass index, cigarette smoking, and oral contraception and postmenopausal hormone use slightly attenuated associations (adjusted HR, 2.45; 95% CI, 1.74-3.45; P < .001).""><b>Finding B:</b></span> Compared with women with no depression, women with a history of depression had a subsequent increased risk of SLE (HR, 2.67; 95% CI, 1.91-3.75; P < .001)."			1																				
5dc6a359dbf8204c0584bf02	test_question_testing_Finding A	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding A.			1																				
5dc6a359dbf8204c0584bf02	Psychology_130	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Results for older parents were varied as well. While older women posed increased risk only for mental retardation (which may, the authors say, reflect the well-known association between maternal age and Down syndrome), children with fathers over the age of 45 had a 34% increased risk for psychiatric illnesses overall, and showed a clear trend of steadily increasing risk over the age of 29. The study adds to a growing body of research focused on the specific effects of parental age.""><b>Finding A:</b></span> While older women posed increased risk only for mental retardation (which may, the authors say, reflect the well-known association between maternal age and Down syndrome), children with fathers over the age of 45 had a 34% increased risk for psychiatric illnesses overall, and showed a clear trend of steadily increasing risk over the age of 29.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: No significantly increased risk for the offspring of older mothers was found. In contrast, paternal age showed a U-shaped relationship, with the offspring of teenaged fathers having a 28% increased risk for a psychiatric disorder (IRR, 1.28 [95% CI, 1.24-1.32]), whereas the offspring of the fathers 45 years or older had a 34% increased risk (1.34 [1.30-1.39]). Figure 1 shows the relationship between maternal and paternal ages and the risk for any mental disorder when not adjusted and when adjusted for age of the other parent.""><b>Finding B:</b></span> In contrast, paternal age showed a U-shaped relationship, with the offspring of teenaged fathers having a 28% increased risk for a psychiatric disorder (IRR, 1.28 [95% CI, 1.24-1.32]), whereas the offspring of the fathers 45 years or older had a 34% increased risk (1.34 [1.30-1.39])."		3																					
5dc6a359dbf8204c0584bf02	Experience.html	Experience											3					3					3		
5dc6a359dbf8204c0584bf02	Psychology_tweet_163	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Look: When an empathetic partner holds a lover's hand, their heart rates and breathing rates sync and their pain s…  ""><b>Finding A:</b></span> Look: When an empathetic partner holds a lover's hand, their heart rates and breathing rates sync and their pain s…  <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The corresponding contrasts were not significant in the condition without partner touch (Δζ nt(p) = 0.002, p = 0.56, men), (Δζ nt(p) = 0.001, p < 0.73, women) ( Fig. We found significant moderation of the effect of women's analgesia and touch on the cross-partner synchronization in velocity of respiration fluctuations (F (4,28000) = 26.59, p < 0.0001, ΔBIC = −418367.9, ΔR 2 = 0.19). Higher levels of women's analgesia predicted increased coupling between female velocity and male acceleration (Δζ t(p) = 0.027, p < 0.001, 95% CI [0.015, 0.039]) and increased associations between male velocity and female acceleration (Δζ t(p) = 0.068, p < 0.001, 95% CI [0.042, 0.093]) in the touch condition.""><b>Finding B:</b></span> We found significant moderation of the effect of women's analgesia and touch on the cross-partner synchronization in velocity of respiration fluctuations (F (4,28000) = 26.59, p < 0.0001, ΔBIC = −418367.9, ΔR 2 = 0.19)."			1																				
5dc6a359dbf8204c0584bf02	Psychology_tweet_195	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: How sugary drink options are presented influence consumption. #psychology #science ""><b>Finding A:</b></span> How sugary drink options are presented influence consumption. #psychology #science <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Follow-up tests revealed that for the medium drink, consumption was similar across service styles, F(2, 197) = 1.07, p = .34. For the large drink (the only size that the refill manipulation applied to), consumption differed by service style, F(2, 138) = 11.69, p < .001. Specifically, the participants consumed 51.9% more calories in the waiterservice condition than in the typical-portion condition (waiter-service: M = 210.75 kcal, SD = 83.92; typical portion: M = 138.72 kcal, SD = 37.97), t(93) = 5.33, p < .001, d = 1.09.""><b>Finding B:</b></span> For the large drink (the only size that the refill manipulation applied to), consumption differed by service style, F(2, 138) = 11.69, p < .001."			1																				
5dc6a359dbf8204c0584bf02	Psychology_tweet_194	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""Tibetan singing bowl meditation ( may be a feasible low-cost technology for reducing feelings of tension, anxiety and depression in individuals who have not previously practiced this form of meditation."" (University of California)
""><b>Finding A:</b></span> ""Tibetan singing bowl meditation ( may be a feasible low-cost technology for reducing feelings of tension, anxiety and depression in individuals who have not previously practiced this form of meditation."" (University of California)
<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Additionally, participants who were previously naïve to this type of meditation experienced a significantly greater reduction in tension compared with participants experienced in this meditation (P < .001). Feeling of spiritual well-being significantly increased across all participants (P < .001). Tibetan singing bowl meditation may be a feasible low-cost low technology intervention for reducing feelings of tension, anxiety, and depression, and increasing spiritual well-being.""><b>Finding B:</b></span> Feeling of spiritual well-being significantly increased across all participants (P < .001)."	2																						
5dc6a359dbf8204c0584bf02	Generalization Examples.html	Generalization Examples																						I carefully went over the examples and the instructions.:::Yes	
5dc6a359dbf8204c0584bf02	Psychology_171	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Those aged 35 to 49 experienced the highest level of happiness, while those between age 18 and 22 reported a decline in their happiness. A first-born child brought the most happiness, no matter what age the parents were. There was a 50 percent decrease in happiness during the birth of a second child, followed by a total slump by the time the third child is born.""><b>Finding A:</b></span> A first-born child brought the most happiness, no matter what age the parents were.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: is an exception: they found that first births have a positive effect on parental happiness, but higher order births do not. If a birth is a positive life event, the happiness response to having a child may be strongest when the event is first experienced. Moreover, higher-parity births might increase happiness less than the first birth because of resource dilution.""><b>Finding B:</b></span> If a birth is a positive life event, the happiness response to having a child may be strongest when the event is first experienced."		3																					
5dc6a359dbf8204c0584bf02	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.	2																						
5dc6a359dbf8204c0584bf02	Psychology_tweet_197	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Our meta-analysis showing that #psychotic experiences associated with #suicide risk ""><b>Finding A:</b></span> Our meta-analysis showing that #psychotic experiences associated with #suicide risk <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: However, the content of hallucinations, including the presence of command hallucinations to harm oneself, cannot be said to emerge at random; rather, hallucination content reflects factors present in the thought content of the affected individual. Therefore, command hallucinations to harm oneself may simply reflect underlying suicidal thoughts (as opposed to inducing de novo suicidal thoughts). 23 It could also be the case that distress associated with PEs increases the risk of suicidal behavior.""><b>Finding B:</b></span> Therefore, command hallucinations to harm oneself may simply reflect underlying suicidal thoughts (as opposed to inducing de novo suicidal thoughts)."		3																					
608b98aa3b32a8ec0d3d72c8	Psychology_451	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In other words, people of both sexes tend to express women's drinking in moderate terms. ""This is likely due to differences in social and gender norms for female drinkers compared to male drinkers,"" said study researcher Ash Levitt, a research scientist at the Research Institute on Addictions at the University at Buffalo, SUNY. The drinking culture on campus may still make it seem that it is less acceptable for women to drink as much as guysdo, and women who drink a lot may be negatively perceived by other women and men -- this may be why women downplay even heavy drinking by using terms like ""tipsy"" to describe themselves, the researchers suggest.""><b>Finding A:</b></span> ""This is likely due to differences in social and gender norms for female drinkers compared to male drinkers,"" said study researcher Ash Levitt, a research scientist at the Research Institute on Addictions at the University at Buffalo, SUNY.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Specifically, moderate intoxication terms were applied to and from women more than men, even when the character was heavily intoxicated, whereas heavy intoxication terms were applied to and from men more than women. Conclusions: The findings suggest that gender differences in the application of intoxication terms are other-directed as well as self-directed and that intoxication language can inform gender-specific prevention and intervention efforts targeting problematic alcohol use among college students. Understanding this language can provide critical insight into subjective perceptions of intoxicated states, particularly among specific groups in the general drinking population such as college students that demonstrate elevated levels of heavy episodic drinking and alcohol-related consequences.""><b>Finding B:</b></span> Conclusions: The findings suggest that gender differences in the application of intoxication terms are other-directed as well as self-directed and that intoxication language can inform gender-specific prevention and intervention efforts targeting problematic alcohol use among college students."	2																						
608b98aa3b32a8ec0d3d72c8	Consent.html	Consent				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	
608b98aa3b32a8ec0d3d72c8	Psychology_tweet_151	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Also interesting for #socialclass studies: #Music training for teenagers may sharpe hearing and language skills ""><b>Finding A:</b></span> Also interesting for #socialclass studies: #Music training for teenagers may sharpe hearing and language skills <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Moreover, given that the cortical N1 onset response emerges during adolescence while the P1 response declines , and that We show that in-school music training changes the course of adolescent brain development. Relative to an active control group that shows the expected wane in subcortical response consistency, adolescents undertaking in-school music training maintained heightened neural consistency throughout high school.""><b>Finding B:</b></span> We show that in-school music training changes the course of adolescent brain development."	2																						
608b98aa3b32a8ec0d3d72c8	Psychology_tweet_13	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Music training can enhance teenage brain development, study suggests ""><b>Finding A:</b></span> Music training can enhance teenage brain development, study suggests <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: These changes seem to benefit literacy skills: both groups improved in phonological awareness relative to the general population, but the music training group improved more compared with the active controls. Our results support the notion that the adolescent brain remains receptive to training, underscoring the importance of enrichment during teenage years. Both types of training required investment of time and effort and emphasized the development of self-discipline, dedication, and determination; however, only the music training targeted auditory function.""><b>Finding B:</b></span> Our results support the notion that the adolescent brain remains receptive to training, underscoring the importance of enrichment during teenage years."			1																				
608b98aa3b32a8ec0d3d72c8	Psychology_261	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Cognitive scientists Catarina Vales and Linda Smith say that their findings open up new avenues for research into the way language shapes the course of developmental disabilities such as ADHD, difficulties with school, and other attention-related problems. ""If the name of the target object was also said, the children were much faster at finding it and less distracted by the other objects in the scene,"" Vales, a graduate student in the Department of Psychological and Brain Sciences, said in a recent statement. ""What we've shown is that in 3-year-old children, words activate memories that then rapidly deploy attention and lead children to find the relevant object in a cluttered array,"" said Smith, Chancellor's Professor in the Department of Psychological and Brain Sciences.""><b>Finding A:</b></span> ""If the name of the target object was also said, the children were much faster at finding it and less distracted by the other objects in the scene,"" Vales, a graduate student in the Department of Psychological and Brain Sciences, said in a recent statement.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Within the limits of our measures with 3-year-old children (for whom 36 total trials is quite demanding), the results suggest that hearing a label quickly enabled children to more rapidly find the target object amidst distractors and that repeated visual exposures to the target more incrementally led children to just as rapid search. The pattern fits the hypothesis that labeling, by activating categoryspecific shape features of the target in visual working memory, resulted in faster performance with less repetition of the visual information. The four experiments reported here show that hearing the name of an object improves 3-year-old children's ability to find that object in an array.""><b>Finding B:</b></span> The pattern fits the hypothesis that labeling, by activating categoryspecific shape features of the target in visual working memory, resulted in faster performance with less repetition of the visual information."			1																				
608b98aa3b32a8ec0d3d72c8	Psychology_494	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""These results prove that disordered eating is detrimental to the physical and mental health of young adults both in the short and long term. To mitigate these long-term negative effects, we must recognise disordered eating early and direct sufferers to treatment,"" says Karkkainen. Eating can also be considered disordered if a person meticulously plans each meal long into the future, counts calories and weighs foods, follows an excessively strict diet or cuts certain foods from their diet claiming health or ethical reasons, when the real motivation is weight loss.""><b>Finding A:</b></span> To mitigate these long-term negative effects, we must recognise disordered eating early and direct sufferers to treatment,"" says Karkkainen.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: On average, the BMI of individuals with AN is lower than the BMI of those with BN, which is lower than the BMI of those with BED. Signs and symptoms of an eating disorder should always be taken seriously and not dismissed or minimized. Immediate attention is warranted, and a comprehensive evaluation should be the first step in treatment planning (American Psychiatric Association, 2006; National Collaborating Centre for Mental Health, 2004 ).""><b>Finding B:</b></span> Signs and symptoms of an eating disorder should always be taken seriously and not dismissed or minimized."			1																				
608b98aa3b32a8ec0d3d72c8	test_question_testing_Finding A	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding A.			1																				
608b98aa3b32a8ec0d3d72c8	Psychology_239	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""The ad has to be plausible to the consumer for it have any effect,"" Reczek said. While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them. ""If you're a person who goes out hiking occasionally and you see a behaviorally targeted ad for hiking boots that suggests you're rugged and outdoorsy, our results suggest you will feel more outdoorsy and then be more likely to buy that product,"" Reczek said.""><b>Finding A:</b></span> While the advertising industry has been reluctant to tout its use of targeted ads because of privacy concerns, this research suggests there may be benefits for companies that indicate to consumers that they are sending ads meant specifically for them.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: This is likely easier to accomplish for lifestyle brands and brands with strong personalities . Finally, we suggest that the adjustments to self-perceptions produced by behaviorally targeted ads may not only improve sales of the featured product at the time of ad exposure, but also future sales of the product and, potentially, of the entire category. Specifically, when consumers accept the label they infer from a behaviorally targeted ad, the extent to which they use these self-perceptions as a basis for making a purchase decision increases.""><b>Finding B:</b></span> Finally, we suggest that the adjustments to self-perceptions produced by behaviorally targeted ads may not only improve sales of the featured product at the time of ad exposure, but also future sales of the product and, potentially, of the entire category."		3																					
608b98aa3b32a8ec0d3d72c8	Experience.html	Experience									5			4							5				
608b98aa3b32a8ec0d3d72c8	Psychology_tweet_140	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Difference in attention at 3 months assoc w/ C-section vs. vaginal birth ($) ""><b>Finding A:</b></span> Difference in attention at 3 months assoc w/ C-section vs. vaginal birth ($) <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: 3 , the interaction of target condition and birth experience was also not significant, F(1, 352) = 0.08, n.s., indicating that the differences in saccade latencies of vaginally delivered infants relative to infants delivered by caesarean section were similar when a target was presented alone (vaginal . Thus, irrespective of whether infants had to initiate a saccadic eye movement to a single item or to a stimulus item in the presence of a competing item, those who were delivered by caesarean section took longer to allocate attention and initiate that eye movement than did those who were delivered vaginally. Alternatively, the slowed attentional responses of caesarean-section infants relative to vaginal infants might have been due to other factors.""><b>Finding B:</b></span> Thus, irrespective of whether infants had to initiate a saccadic eye movement to a single item or to a stimulus item in the presence of a competing item, those who were delivered by caesarean section took longer to allocate attention and initiate that eye movement than did those who were delivered vaginally."	2																						
608b98aa3b32a8ec0d3d72c8	Psychology_498	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: A small group of 40 volunteers were able to better remember sequences when they were chewing gum than those who were not masticating. The gum-chewing group was able to recall more of these numbers and even recall them more quickly than the group which was not allowed to chew gum. The researchers also noted the gum chewers' performance increased over time as their reactions came quicker as the 30-minute test came to a close.""><b>Finding A:</b></span> The gum-chewing group was able to recall more of these numbers and even recall them more quickly than the group which was not allowed to chew gum.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Specifically, independent regression analysis for each participant in the no-gum and chewing-gum groups provides an estimate for their gradients of vigilance decline across epochs. The proposition is supported if the gradient of decline for the no-gum group is significantly steeper than that for the chewing-gum group. The computed gradients of decline (see Figure 2) were compared via an independent samples t-test and, consistent with the proposition, the gradient of decline for the no-gum group exceeded that for the chewing-gum group, (t(38)=3.99, p< .001: regression means = -0.32 and -0.06, for the no-gum and chewing-gum group, respectively).""><b>Finding B:</b></span> The proposition is supported if the gradient of decline for the no-gum group is significantly steeper than that for the chewing-gum group."		3																					
608b98aa3b32a8ec0d3d72c8	Psychology_tweet_8	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In-school music training in adolescence might accelerate neurodevelopment and improve literacy.   (£)""><b>Finding A:</b></span> In-school music training in adolescence might accelerate neurodevelopment and improve literacy.   (£)<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: An increase in the N1/P1 amplitude ratio from year 1 to year 4, known to emerge in adolescence , was observed in the music group but had not yet emerged in the JROTC group. Phonological awareness improved in both training groups from year 1 to year 4, but these gains were larger in the adolescents who underwent in-school music training. Two other language tests, phonological memory and rapid naming, showed no group differences.""><b>Finding B:</b></span> Phonological awareness improved in both training groups from year 1 to year 4, but these gains were larger in the adolescents who underwent in-school music training."			1																				
608b98aa3b32a8ec0d3d72c8	Psychology_105	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The researchers found lags in development of connection within the internally-focused network, called the default mode network or DMN, and in development of connections between DMN and two networks that process externally-focused tasks, often called task-positive networks, or TPNs. They could even see that the lags in connection development with the two task-related networks -- the frontoparietal and ventral attention networks -- were located primarily in two specific areas of the brain. The new findings mesh well with what other researchers have found by examining the physical structure of the brains of people with and without ADHD in other ways.""><b>Finding A:</b></span> They could even see that the lags in connection development with the two task-related networks -- the frontoparietal and ventral attention networks -- were located primarily in two specific areas of the brain.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: We found significant and specific maturational lag in connections within default mode network (DMN) and in DMN interconnections with two task positive networks (TPNs): frontoparietal network and ventral attention network. In particular, lag was observed within the midline core of the DMN, as well as in DMN connections with right lateralized prefrontal regions (in frontoparietal network) and anterior insula (in ventral attention network). Our finding of maturational lag specifically in connections within and between these networks suggests a developmental etiology for the deficits proposed in these models.""><b>Finding B:</b></span> We found significant and specific maturational lag in connections within default mode network (DMN) and in DMN interconnections with two task positive networks (TPNs): frontoparietal network and ventral attention network."			1																				
608b98aa3b32a8ec0d3d72c8	Generalization Examples.html	Generalization Examples																						I carefully went over the examples and the instructions.:::Yes	
608b98aa3b32a8ec0d3d72c8	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.	2																						
