user	instance_id	displayed_text	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::Explicitly states: no relation	how-causal-is-the-finding:::Correlation	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Causation</div>	span_annotation:::Explicit mentions of no relation	span_annotation:::Correlation
647b217ddef70294e9c7b9c5	Medicine_tweet_11_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Such an alignment may be predicted by the classic view of sexual differentiation of the brain, according to which masculinization and defeminization of the brain are under the sole influence of testosterone (9). Here we show that, although there are sex/gender differences in brain and behavior, humans and human brains are comprised of unique ""mosaics"" of features, some more common in females compared with males, some more common in males compared with females, and some common in both females and males. Our results demonstrate that regardless of the cause of observed sex/gender differences in brain and behavior (nature or nurture), human brains cannot be categorized into two distinct classes: male brain/female brain.""><b>Finding:</b></span> Here we show that, although there are sex/gender differences in brain and behavior, humans and human brains are comprised of unique ""mosaics"" of features, some more common in females compared with males, some more common in males compared with females, and some common in both females and males."		3																							[]	[]	[]	[]
647b217ddef70294e9c7b9c5	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_27_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This ultimately leads to a lower prey diversity compared to only prey evolution. Interestingly, the predator diversity does not monotonically increase with prey diversity due to the dynamical trade-off. Together, our experimental and theoretical results show that dynamical trade-offs arise and significantly affect the evolution and maintenance of intraspecific diversity.""><b>Finding:</b></span> Interestingly, the predator diversity does not monotonically increase with prey diversity due to the dynamical trade-off."			4																						[]	[]	[{'start': 594, 'end': 625, 'span': 'does not monotonically increase', 'annotation': 'Explicit mentions of no relation'}]	[]
5f66556266875b21fdfc1f6c	Experience.html	Experience								5						2		1									[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_7_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: And a probiotic-rich diet supports diverse gut microbiome, which can potentially protect you from cardiac conditions and autoimmune diseases, among other benefits that scientists are still uncovering. However, the study found that you can significantly lower your risk for cardiovascular disease by eating fresh fruit, including apples. Apples Lower Cholesterol Shutterstock You probably don't spending much time thinking about cholesterol because it's something only older folks need to worry about, right?""><b>Finding:</b></span> However, the study found that you can significantly lower your risk for cardiovascular disease by eating fresh fruit, including apples."		3																							[{'start': 723, 'end': 746, 'span': 'can significantly lower', 'annotation': 'Causation'}]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_27_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In contrast, if the predator cannot adapt, the prey requires fewer resources for defence and can invest more in producing progeny"", explains Becks. Less diversity

In addition, the researchers demonstrated that predator diversity decreases when there is a dynamical trade-off. The ciliates thus develop fewer different types in order to adapt to bacterial associations and biofilms.""><b>Finding:</b></span> Less diversity

In addition, the researchers demonstrated that predator diversity decreases when there is a dynamical trade-off."		3																							[{'start': 724, 'end': 733, 'span': 'decreases', 'annotation': 'Causation'}]	[]	[]	[]
5f66556266875b21fdfc1f6c	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
5f66556266875b21fdfc1f6c	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.				2																					[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_240_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Women with PCOS should have BMI and blood pressure measured at each clinic visit (and consider waist circumference if nonobese; Ն 36 inches is abnormal), and upon diagnosis of PCOS, additional testing should include a complete fasting lipid profile (total cholesterol, LDL-cholesterol, non-HDL-cholesterol, HDL-cholesterol, and triglycerides). In addition, the nocturnal drop in mean arterial blood pressure is lower, a finding that has also been demonstrated in obese adolescents with PCOS . Another marker of atherosclerosis, coronary artery calcification, is more common in women with PCOS than in controls, even after adjusting for the effects of age and BMI .""><b>Finding:</b></span> In addition, the nocturnal drop in mean arterial blood pressure is lower, a finding that has also been demonstrated in obese adolescents with PCOS ."	1																								[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_tweet_19_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: CONCLUSIONS AND RELEVANCE Vitamin D supplementation during pregnancy is associated with a reduced risk of SGA and improved infant growth without risk of fetal or neonatal mortality or congenital abnormality. Vitamin D supplementation with doses of 2000 IU/d or lower during pregnancy may reduce the risk of fetal or neonatal mortality. Low vitamin D level status during pregnancy may expose the offspring to a suboptimal nutritional environment during critical phases of fetal development and may have long-term effects on offspring health outcomes.""><b>Finding:</b></span> Vitamin D supplementation with doses of 2000 IU/d or lower during pregnancy may reduce the risk of fetal or neonatal mortality."				2																					[]	[]	[]	[{'start': 808, 'end': 818, 'span': 'may reduce', 'annotation': 'Correlation'}]
5f66556266875b21fdfc1f6c	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_tweet_11_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Male and female brains are more similar than previously thought. Interesting paper in PNAS ""><b>Finding:</b></span> Male and female brains are more similar than previously thought. Interesting paper in PNAS "	1																								[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_7_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A group of Finnish women consuming >71 g of apple/d experienced a 43% reduction in coronary mortality compared to women who did not eat apples. In men, the risk reduction was 19% in the group consuming >54 g compared to no apple intake . These findings were consistent with prior data showing reduced coronary mortality in elderly Dutch men (65-84 y) who consumed apples (average 69 g/d) compared to men who had little or no apple intake .""><b>Finding:</b></span> In men, the risk reduction was 19% in the group consuming >54 g compared to no apple intake ."		3																							[{'start': 630, 'end': 656, 'span': 'the risk reduction was 19%', 'annotation': 'Causation'}]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_240_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""The Society's recommendations allow physicians to make the diagnosis if clear symptoms are present without resorting to universal hormone tests or ultrasound screening."" In the CPG, The Endocrine Society recommends that a diagnosis be made if adult women have two of the three cardinal features of PCOS (diagnostic criteria supported by the NIH panel): * Excess production of male hormones called androgens. Other recommendations from the CPG include:

* Because women with PCOS face an increased risk of pregnancy complications such as gestational diabetes, preterm delivery and preeclampsia that can be exacerbated by obesity, women should have their body mass index, blood pressure and oral glucose tolerance assessed prior to conceiving;

* Following diagnosis, women with PCOS should be examined for skin and hair complications including excess hair growth and acne;

* Although women with PCOS have some of the same risk factors associated with the development of endometrial cancer, they should not routinely undergo ultrasound screening for endometrial thickness;

* To gauge metabolic risk, adolescents and adult women with PCOS should be screened for increased obesity using body mass index and waist circumference measurements;

* Clinicians should give adolescents and adult women with PCOS an oral glucose tolerance test to check for type 2 diabetes or impaired glucose tolerance because they are at increased risk of these conditions; and

* Initial treatment of type 2 diabetes or impaired glucose tolerance in women with PCOS should be diet and exercise, with metformin as a second-line therapy.""><b>Finding:</b></span> Other recommendations from the CPG include:

* Because women with PCOS face an increased risk of pregnancy complications such as gestational diabetes, preterm delivery and preeclampsia that can be exacerbated by obesity, women should have their body mass index, blood pressure and oral glucose tolerance assessed prior to conceiving;

* Following diagnosis, women with PCOS should be examined for skin and hair complications including excess hair growth and acne;

* Although women with PCOS have some of the same risk factors associated with the development of endometrial cancer, they should not routinely undergo ultrasound screening for endometrial thickness;

* To gauge metabolic risk, adolescents and adult women with PCOS should be screened for increased obesity using body mass index and waist circumference measurements;

* Clinicians should give adolescents and adult women with PCOS an oral glucose tolerance test to check for type 2 diabetes or impaired glucose tolerance because they are at increased risk of these conditions; and

* Initial treatment of type 2 diabetes or impaired glucose tolerance in women with PCOS should be diet and exercise, with metformin as a second-line therapy."				2																					[]	[]	[]	[{'start': 1848, 'end': 1869, 'span': 'can be exacerbated by', 'annotation': 'Correlation'}]
5f66556266875b21fdfc1f6c	Medicine_216_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Thus, unexpectedly, B. burgdorferi experienced forces that were small enough to be overcome by bacterial motility. This finding suggested that motility is possibly strong enough to modulate the force imposed on load-bearing bonds and drive active bacterial migration over endothelia under PCV shear stress. We also found that average bond forces for BBK32-producing GCB966 were larger than for bbk32-deficient GCB971 ( Figure 4B ), that most GCB966 interactions occurred at higher bond forces than GCB971 ( Figure 4C ), and that GCB966 interactions occurred at a higher average shear stress and shear stress range than GCB971 interactions ( Figures 4D and 4E ).""><b>Finding:</b></span> This finding suggested that motility is possibly strong enough to modulate the force imposed on load-bearing bonds and drive active bacterial migration over endothelia under PCV shear stress."				2																					[]	[]	[]	[{'start': 881, 'end': 906, 'span': 'is possibly strong enough', 'annotation': 'Correlation'}]
5f66556266875b21fdfc1f6c	Medicine_tweet_19_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Study: ""Vitamin D supplementation during pregnancy is associated with a reduced risk of SGA and improved infant growth without risk of fetal or neonatal mortality or congenital abnormality."" ""><b>Finding:</b></span> Study: ""Vitamin D supplementation during pregnancy is associated with a reduced risk of SGA and improved infant growth without risk of fetal or neonatal mortality or congenital abnormality."" "				2																					[]	[]	[]	[{'start': 489, 'end': 507, 'span': 'is associated with', 'annotation': 'Correlation'}]
5f66556266875b21fdfc1f6c	Medicine_216_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Our in vitro live-cell-imaging-based system will permit more efficient dissection of the underlying interaction mechanisms and more rapid screening for inhibitors of bacterial-endothelial interactions and dissemination."" By calculating the displacement of bacteria from the endothelial cells, the researchers also found that the microbes use bungee-cord-like tethers to stabilize and strengthen these bonds. Similar to children swinging on monkey bars, the bacteria transferred force from one bond to the next without fully detaching, slowing down every time they established a new bond and accelerating when they broke a bond and transitioned to the next one.""><b>Finding:</b></span> By calculating the displacement of bacteria from the endothelial cells, the researchers also found that the microbes use bungee-cord-like tethers to stabilize and strengthen these bonds."	1																								[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Medicine_tweet_11_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Such an alignment may be predicted by the classic view of sexual differentiation of the brain, according to which masculinization and defeminization of the brain are under the sole influence of testosterone (9). Here we show that, although there are sex/gender differences in brain and behavior, humans and human brains are comprised of unique ""mosaics"" of features, some more common in females compared with males, some more common in males compared with females, and some common in both females and males. Our results demonstrate that regardless of the cause of observed sex/gender differences in brain and behavior (nature or nurture), human brains cannot be categorized into two distinct classes: male brain/female brain.""><b>Finding:</b></span> Here we show that, although there are sex/gender differences in brain and behavior, humans and human brains are comprised of unique ""mosaics"" of features, some more common in females compared with males, some more common in males compared with females, and some common in both females and males."	1																								[]	[]	[]	[]
5f66556266875b21fdfc1f6c	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_tweet_298_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The finding that men aspire more to surgery specialties and women prefer more often general practice and nonsurgery specialties is consistent with previous research . However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046). In separate analyses of different stages of education this gender influence even disappeared.""><b>Finding:</b></span> However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046)."			4																						[]	[]	[{'start': 713, 'end': 731, 'span': 'is not very strong', 'annotation': 'Explicit mentions of no relation'}]	[]
5d9a125f1714540016a40a27	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.	1																								[]	[]	[]	[]
5d9a125f1714540016a40a27	Experience.html	Experience							3							2			3								[]	[]	[]	[]
5d9a125f1714540016a40a27	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_401_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: advertisement

Positive behaviours were reported to be much more common than abusive behaviours, however some positive but time-consuming behaviours were notably infrequent. For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests. v""Carers can't just be told that care should be person-centred -- they need to be given the support and training that will enable them to deliver it,"" she said.""><b>Finding:</b></span> For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests."	1																								[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_tweet_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. ""><b>Finding:</b></span> Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. "				2																					[]	[]	[]	[{'start': 300, 'end': 310, 'span': 'associated', 'annotation': 'Correlation'}]
5d9a125f1714540016a40a27	Medicine_104_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset. When using the tablets, participants rated themselves as less sleepy in the evenings and less alert in the first hour after awakening on the following mornings. ""These findings provide more evidence that light-emitting electronic devices have biological effects,"" said co-author Dr. Jeanne Duffy, of Brigham and Women's Hospital and Harvard Medical School.""><b>Finding:</b></span> On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset."		3																							[{'start': 967, 'end': 978, 'span': 'they showed', 'annotation': 'Causation'}]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_tweet_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Findings In this single-center cohort study of 49 448 outpatient ophthalmology appointments by 33 attending physicians, appointments with residents and fellows were 32% and 30% longer, respectively, than appointments without trainees. The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present. Meaning Academic medical centers face potential challenges in maintaining clinical efficiency and medical education, particularly in emerging value-based reimbursement models.""><b>Finding:</b></span> The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present."				2																					[]	[]	[]	[{'start': 799, 'end': 814, 'span': 'associated with', 'annotation': 'Correlation'}]
5d9a125f1714540016a40a27	Medicine_3_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively. The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively). The difference in the global score of SwQoR between inadequate and sufficient FHL (37.4 and 17.7) was statistically significant.""><b>Finding:</b></span> Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively."				2																					[]	[]	[]	[{'start': 633, 'end': 641, 'span': 'reported', 'annotation': 'Correlation'}]
5d9a125f1714540016a40a27	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_268_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The effect of extrinsic factors P ext was found by correlation between BRI j and taxon-sBRI j (Eqn 17). Because we cannot eliminate effects of intrinsic factors on taxon-sBRI j (e.g., a site may contain mostly bleaching-susceptible coral taxa), P ext is the upper bound of the true variance due to extrinsic factors, and it is expected to increase in accuracy for sites with diverse bleaching responses (i.e., in the limit of a high number of taxa per site n, Eqns 17-19). We estimated the effect of extrinsic factors P ext by correlation between BRI j and taxon-sBRI j (Eqn 17) for sites with two (most conservative estimate) and increasingly higher (n up to 44) numbers of taxa.""><b>Finding:</b></span> Because we cannot eliminate effects of intrinsic factors on taxon-sBRI j (e.g., a site may contain mostly bleaching-susceptible coral taxa), P ext is the upper bound of the true variance due to extrinsic factors, and it is expected to increase in accuracy for sites with diverse bleaching responses (i.e., in the limit of a high number of taxa per site n, Eqns 17-19)."		3																							[{'start': 1080, 'end': 1106, 'span': 'it is expected to increase', 'annotation': 'Causation'}]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_268_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Using very large data sets, we have teased out valuable information that will help researchers identify global trends and learn about individual corals,"" says coauthor Vadim Backman, professor of biomedical engineering. ""We want this index to be used to predict how corals might react to future bleaching events. The index will be available online, so that data on corals can be added as they become available, making the tool even more robust.""><b>Finding:</b></span> ""We want this index to be used to predict how corals might react to future bleaching events."	1																								[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_104_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: To our knowledge, this study is the first to quantify the melatonin suppression response to evening light exposure in healthy 3-to 5-year-old children. A combination of well-controlled procedures minimizing sources of error variance, a repeated-measures design, and large effect sizes led to several significant findings: (a) 1-h of bright light exposure before bedtime suppresses melatonin by~88%; (b) the effects of evening bright light exposure on melatonin levels persisted at least 50-min following termination of the light stimulus; and (c) melatonin levels remained attenuated and did not return to 50% of those observed in the dim light condition following the bright light exposure for the majority of the children. Findings from this study mark an important step in addressing a gap in understanding the melatonin suppression response across the lifespan.""><b>Finding:</b></span> A combination of well-controlled procedures minimizing sources of error variance, a repeated-measures design, and large effect sizes led to several significant findings: (a) 1-h of bright light exposure before bedtime suppresses melatonin by~88%; (b) the effects of evening bright light exposure on melatonin levels persisted at least 50-min following termination of the light stimulus; and (c) melatonin levels remained attenuated and did not return to 50% of those observed in the dim light condition following the bright light exposure for the majority of the children."		3																							[{'start': 1181, 'end': 1187, 'span': 'led to', 'annotation': 'Causation'}, {'start': 1266, 'end': 1276, 'span': 'suppresses', 'annotation': 'Causation'}, {'start': 1364, 'end': 1373, 'span': 'persisted', 'annotation': 'Causation'}, {'start': 1460, 'end': 1468, 'span': 'remained', 'annotation': 'Causation'}]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_401_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Most staff reported positive care behaviours, but specific person-centred activities were sometimes infrequent. Many care home staff were never or almost never aware of a resident being taken out of the home for their enjoyment (34%, n = 520); or an activity planned around a resident's interests (5%, n = 234). 763 (5%; 95% Confidence Interval (CI) 47% to 54%) of care home staff reported carrying out or observing potentially abusive or neglectful behaviours at least sometimes in the preceding 3 months; some abuse was reported as happening ""at least sometimes"" in 9/92 care homes.""><b>Finding:</b></span> Many care home staff were never or almost never aware of a resident being taken out of the home for their enjoyment (34%, n = 520); or an activity planned around a resident's interests (5%, n = 234)."	1																								[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_tweet_298_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Gender Differences in Medical Students' Motives &amp; Career Choice ""><b>Finding:</b></span> Gender Differences in Medical Students' Motives &amp; Career Choice "	1																								[]	[]	[]	[]
5d9a125f1714540016a40a27	Medicine_3_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of these patients, 418 (59.4%) were women and 286 (40.6%) were men. Most (n = 427 [60.6%]) of the 704 patients undergoing day surgery reported sufficient FHL, 223 (31.7%) reported problematic FHL, and 54 (7.7%) reported inadequate FHL. There were no statistical differences between the 3 groups in age, sex, type of anesthesia and surgery, or ASA classification ( Table 1) .""><b>Finding:</b></span> Most (n = 427 [60.6%]) of the 704 patients undergoing day surgery reported sufficient FHL, 223 (31.7%) reported problematic FHL, and 54 (7.7%) reported inadequate FHL."				2																					[]	[]	[]	[{'start': 623, 'end': 631, 'span': 'reported', 'annotation': 'Correlation'}, {'start': 660, 'end': 668, 'span': 'reported', 'annotation': 'Correlation'}, {'start': 700, 'end': 708, 'span': 'reported', 'annotation': 'Correlation'}]
5d9a125f1714540016a40a27	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_tweet_298_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The finding that men aspire more to surgery specialties and women prefer more often general practice and nonsurgery specialties is consistent with previous research . However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046). In separate analyses of different stages of education this gender influence even disappeared.""><b>Finding:</b></span> However, the significance of gender influence, stating the higher aspirations of women for general practice is not very strong (see table 4, Model 1: p = 0.046)."				2																					[]	[]	[]	[]
64b55657ea2d428797705305	Experience.html	Experience					4							3					3							I WOULD LOVE TO DO ONE AGAIN IN THE FUTURE	[]	[]	[]	[]
64b55657ea2d428797705305	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.			4																						[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_401_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: advertisement

Positive behaviours were reported to be much more common than abusive behaviours, however some positive but time-consuming behaviours were notably infrequent. For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests. v""Carers can't just be told that care should be person-centred -- they need to be given the support and training that will enable them to deliver it,"" she said.""><b>Finding:</b></span> For instance, more than one in three care home staff were rarely aware of a resident being taken outside of the home for their enjoyment, and 15% said activities were almost never planned around a resident's interests."			4																						[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_tweet_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. ""><b>Finding:</b></span> Trainees in clinic associated w longer appointment times, even for patients not seen by a trainee. "		3																							[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_104_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset. When using the tablets, participants rated themselves as less sleepy in the evenings and less alert in the first hour after awakening on the following mornings. ""These findings provide more evidence that light-emitting electronic devices have biological effects,"" said co-author Dr. Jeanne Duffy, of Brigham and Women's Hospital and Harvard Medical School.""><b>Finding:</b></span> On evenings when using light-emitting tablets, participants' self-selected bedtimes were on average half an hour later, and they showed suppressed melatonin levels, delayed timing of melatonin secretion onset, and later sleep onset."	1																								[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_tweet_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Findings In this single-center cohort study of 49 448 outpatient ophthalmology appointments by 33 attending physicians, appointments with residents and fellows were 32% and 30% longer, respectively, than appointments without trainees. The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present. Meaning Academic medical centers face potential challenges in maintaining clinical efficiency and medical education, particularly in emerging value-based reimbursement models.""><b>Finding:</b></span> The presence of a trainee in a clinic session was associated with longer mean appointment times, even in appointments in which the trainee was not present."				2																					[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_3_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively. The researchers found that the inadequate and problematic FHL groups had a global score of SwQoR that indicated poor recovery (37.4 and 22.9, respectively). The difference in the global score of SwQoR between inadequate and sufficient FHL (37.4 and 17.7) was statistically significant.""><b>Finding:</b></span> Of the 704 patients, 60.7, 31.7, and 7.7 percent reported sufficient, problematic, and inadequate FHL, respectively."		3																							[]	[]	[]	[]
64b55657ea2d428797705305	test_question_testing_Causation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Causation. Do not mark any words or phrases.		3																							[]	[]	[]	[]
64b55657ea2d428797705305	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]	[]
64b55657ea2d428797705305	Medicine_268_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The effect of extrinsic factors P ext was found by correlation between BRI j and taxon-sBRI j (Eqn 17). Because we cannot eliminate effects of intrinsic factors on taxon-sBRI j (e.g., a site may contain mostly bleaching-susceptible coral taxa), P ext is the upper bound of the true variance due to extrinsic factors, and it is expected to increase in accuracy for sites with diverse bleaching responses (i.e., in the limit of a high number of taxa per site n, Eqns 17-19). We estimated the effect of extrinsic factors P ext by correlation between BRI j and taxon-sBRI j (Eqn 17) for sites with two (most conservative estimate) and increasingly higher (n up to 44) numbers of taxa.""><b>Finding:</b></span> Because we cannot eliminate effects of intrinsic factors on taxon-sBRI j (e.g., a site may contain mostly bleaching-susceptible coral taxa), P ext is the upper bound of the true variance due to extrinsic factors, and it is expected to increase in accuracy for sites with diverse bleaching responses (i.e., in the limit of a high number of taxa per site n, Eqns 17-19)."		3																							[]	[]	[]	[]
