user	instance_id	displayed_text	how-causal-is-the-finding:::Causation	how-causal-is-the-finding:::No mention of a relation	how-causal-is-the-finding:::Correlation	how-causal-is-the-finding:::Explicitly states: no relation	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_3	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Causation	span_annotation:::Correlation	span_annotation:::Explicit mentions of no relation
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_126_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Another interesting future work would be to allow people to build their own virtual memory palaces, manipulate and organize the content on their own, and then ask them to recall that information. If their active participation in the organization of the data in virtual memory palaces makes a meaningful difference, then that could be further useful in designing interaction-based virtual environments that could one day assist in far superior information management and recall tools than those currently available to us. Yet another interesting future direction of research could be to compare elements of virtual memory palaces that are highly personal versus those that could be used by larger groups.""><b>Finding:</b></span> If their active participation in the organization of the data in virtual memory palaces makes a meaningful difference, then that could be further useful in designing interaction-based virtual environments that could one day assist in far superior information management and recall tools than those currently available to us."		1																							[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_127_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: They found that the refugees' eventual economic self-sufficiency depended on a combination of their individual characteristics, such as education level and knowledge of English, and where they were resettled within the country. It turned out that refugees with particular backgrounds or skills achieved better outcomes in some locations than others. In 2016 alone, about 65.6 million people were forced to flee their homes.""><b>Finding:</b></span> It turned out that refugees with particular backgrounds or skills achieved better outcomes in some locations than others."	3																								[{'start': 670, 'end': 695, 'span': ' achieved better outcomes', 'annotation': 'Causation'}]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_tweet_187_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A new universal of language processing: nouns slow down speech! Read our new PNAS paper at ""><b>Finding:</b></span> A new universal of language processing: nouns slow down speech! Read our new PNAS paper at "	3																								[{'start': 319, 'end': 328, 'span': 'slow down', 'annotation': 'Causation'}]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_tweet_134_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Given that the models run (and can be rerun) on computers, the possibility that any differences in their performance are due to aging hardware can be eliminated; instead, their patterns of performance reflect the information-processing costs that must inevitably be incurred as knowledge is acquired. Once the cost of processing this extra information is controlled for in studies of human performance, findings that are usually taken to suggest declining cognitive capacities can be seen instead to support little more than the unsurprising idea that choosing between or recalling items becomes more difficult as their numbers increase. We suggest that the answer to this question lies in the way that psychometric tests neglect learning and its relationship to the statistical patterns that characterize human experience.""><b>Finding:</b></span> Once the cost of processing this extra information is controlled for in studies of human performance, findings that are usually taken to suggest declining cognitive capacities can be seen instead to support little more than the unsurprising idea that choosing between or recalling items becomes more difficult as their numbers increase."				4																					[]	[]	[{'start': 1205, 'end': 1229, 'span': 'support little more than', 'annotation': 'Explicit mentions of no relation'}]
60fc7b1a09ee7bdf92bb8a1e	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.				4																					[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_403_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Each label type reduced lunch calories by approximately 10%. Nutrition knowledge was not improved by any menu format. Traffic light labels achieved meaningful reductions in calories ordered even in the absence of numeric information, and the authors found no apparent benefit or detriment of combining label types.""><b>Finding:</b></span> Each label type reduced lunch calories by approximately 10%."	3																								[{'start': 513, 'end': 520, 'span': 'reduced', 'annotation': 'Causation'}]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_108_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The below-the-cabin effect dominates the above-the-cabin effect."" The findings, published in the journal Management Science, shows airlines improved their median departure time between 3.3 to 4.2 minutes and reduced average departure delays between 1.3 to 2 minutes, depending on whether they charged for the first or second checked bag. The reductions are significant because departure times and mitigating delays are crucial to so many other facets of the business, such as the number of flights airlines can offer and their image among potential customers.""><b>Finding:</b></span> The findings, published in the journal Management Science, shows airlines improved their median departure time between 3.3 to 4.2 minutes and reduced average departure delays between 1.3 to 2 minutes, depending on whether they charged for the first or second checked bag."	3																								[{'start': 904, 'end': 912, 'span': 'improved', 'annotation': 'Causation'}, {'start': 972, 'end': 980, 'span': 'reduced ', 'annotation': 'Causation'}]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_126_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The researchers found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team.""><b>Finding:</b></span> The researchers found that people remember information better if it is presented to them in a virtual environment."	3																								[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Computer_Science_tweet_187_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We attribute this slowdown effect to the increased amount of planning that nouns require compared with verbs. These conditions on noun use appear to outweigh potential advantages stemming from differences in internal complexity between nouns and verbs. Our findings suggest that, beneath the staggering diversity of grammatical structures and cultural settings, there are robust universals of language processing that are intimately tied to how speakers manage referential information when they communicate with one another.""><b>Finding:</b></span> These conditions on noun use appear to outweigh potential advantages stemming from differences in internal complexity between nouns and verbs."		1																							[]	[]	[]
60fc7b1a09ee7bdf92bb8a1e	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
5e739143d4934a023004b7fc	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
5e739143d4934a023004b7fc	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.		1																							[]	[]	[]
5e739143d4934a023004b7fc	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_456_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: By analyzing word patterns from the French Revolution Digital Archive to determine how novel they were and whether they persisted or disappeared, the researchers provided evidence for the argument that debates in the assembly produced the revolution's ideals and principles. They found that assembly members on the political left used novel ways of speaking, some of which caught on and gained influence, while more conservative members used familiar word combinations to delay change. Members who were charismatic and made their case in new ways were more effective in getting their proposals accepted.""><b>Finding:</b></span> They found that assembly members on the political left used novel ways of speaking, some of which caught on and gained influence, while more conservative members used familiar word combinations to delay change."			2																						[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_456_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This provides a new window into qualitative analyses, which usually focus on analyzing the logic of particular ideas and arguments over time . Our analysis reveals clear differences between how the left-and right-wing figures created and transmitted patterns of language use. Conservatives may indeed ""stand athwart history, yelling Stop"" ; our results show that here they did so less by redirecting conversation from one set of patterns to another than by maintaining the alreadyestablished patterns of the conversations in which they participated.""><b>Finding:</b></span> Our analysis reveals clear differences between how the left-and right-wing figures created and transmitted patterns of language use."			2																						[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_191_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: He sees it as confirmation of the idea that cognitive exercise produces physical changes in the brain. ""The initial findings could have been explained by a correlation, that people with big hippocampi become taxi drivers,"" he says. ""But it turns out it really was the training process that caused the growth in the brain.""><b>Finding:</b></span> ""The initial findings could have been explained by a correlation, that people with big hippocampi become taxi drivers,"" he says."			2																						[]	[{'start': 632, 'end': 644, 'span': ' correlation', 'annotation': 'Correlation'}]	[]
616a91195f915bc9200cf1e7	Computer_Science_15_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Second and worse, our results suggest that such a regulation could significantly delay the adoption of AVswhich means that the lives saved by making AVs utilitarian may be outnumbered by the deaths caused by delaying the adoption of the AVs altogether, with their other safety enhancing technologies. This is a challenge that should be on the mind of carmakers and regulators alike. Moral algorithms for AVs will need to tackle more intricate decisions than that we have considered in our surveys.""><b>Finding:</b></span> This is a challenge that should be on the mind of carmakers and regulators alike."		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_294_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Saying ""Excuse me"" to take a call didn't cut it: over 30 percent still found it to be rarely/never appropriate during informal/offsite lunch meetings. With a national sample of more than 550 full-time working professionals, the study reveals what business professionals perceive as acceptable, courteous or rude use of mobile phones in the workplace. The researchers first identified the most common grievances people had about smartphone use among their colleagues, including browsing the Internet and checking text messages.""><b>Finding:</b></span> With a national sample of more than 550 full-time working professionals, the study reveals what business professionals perceive as acceptable, courteous or rude use of mobile phones in the workplace."		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Experience.html	Experience							1							3		4									[]	[]	[]
616a91195f915bc9200cf1e7	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_294_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Most shocking to the researchers was the fact that 11% of the students had taken a call during a funeral. Approximately 63% of the students considered accepting a call during a face-to-face meeting as ""rude."" Approximately 62% of these professionals said that using a Blackberry was inappropriate during meetings, and roughly 68% said using an iPhone was inappropriate in meetings.""><b>Finding:</b></span> Approximately 63% of the students considered accepting a call during a face-to-face meeting as ""rude."""		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_465_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: RBC microswimmers were able to deform inside the microchannels and pass through with ease (Fig. Moreover, the RBC microswimmers preserved their integrity when deformed inside the microchannels and collected at the outlet (Fig. The percentage of RBC microswimmers before injection (fabrication yield, ~72% of the total RBC population) did not decrease significantly (twotailed t test, P > 0.05) after squeezing through the microchannels (~50%) (Fig.""><b>Finding:</b></span> Moreover, the RBC microswimmers preserved their integrity when deformed inside the microchannels and collected at the outlet (Fig."		1																							[]	[{'start': 714, 'end': 778, 'span': 'preserved their integrity when deformed inside the microchannels', 'annotation': 'Correlation'}]	[]
616a91195f915bc9200cf1e7	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_15_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In the survey, respondents said they were only one-third as likely to purchase a vehicle regulated this way, as opposed to an unregulated vehicle, which could presumably be programmed in any fashion. ""This is a challenge that should be on the mind of carmakers and regulators alike,"" the scholars write. Moreover, if autonomous vehicles actually turned out to be safer than regular cars, unease over the dilemmas of regulation ""may paradoxically increase casualties by postponing the adoption of a safer technology.""""><b>Finding:</b></span> ""This is a challenge that should be on the mind of carmakers and regulators alike,"" the scholars write."		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_191_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: While their vastly superior London knowledge distinguished them, an examination of grey matter volume in the brains of taxi drivers revealed further differences. Compared with controls, taxi drivers had greater grey matter volume in the posterior hippocampi (Maguire et al. 2000) .""><b>Finding:</b></span> Compared with controls, taxi drivers had greater grey matter volume in the posterior hippocampi (Maguire et al."			2																						[]	[{'start': 488, 'end': 531, 'span': 'taxi drivers had greater grey matter volume', 'annotation': 'Correlation'}]	[]
616a91195f915bc9200cf1e7	test_question_testing_Explicitly states: no relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Explicitly states: no relation. Do not mark any words or phrases.				4																					[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_465_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Rather, it's more like a moveable snap hook system, which attaches the two parts  with Avidin in the middle. That makes the microswimmer ever more robust and flexible than others. (Image: Max Planck Institute for Intelligent Systems)

Thirdly, Yunus Alapan continues, we loaded the RBC with special molecules that can absorb infrared light.""><b>Finding:</b></span> That makes the microswimmer ever more robust and flexible than others."		1																							[]	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_182_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives. The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions.""><b>Finding:</b></span> A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives."	3																								"[{'start': 704, 'end': 816, 'span': 'i<span class=""span_container"" selection_label=""Causation"" style=""background-color:rgb(230,159,0, 0.25);"">mproved', 'annotation': 'Causation'}]"	[]	[]
616a91195f915bc9200cf1e7	Computer_Science_182_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The overall results (including both the prediction and explanation items) indicated that there was a significant effect of media-type (F(1,91)=8.2, p<0.01, d=0.37). The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions. Thus, the mixed-reality game improved learning by 4.8 times compared to the screen-only alternatives.""><b>Finding:</b></span> The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions."	3																								[{'start': 581, 'end': 594, 'span': ' improvement ', 'annotation': 'Causation'}]	[]	[]
616a91195f915bc9200cf1e7	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
614831813dc412ccc8e2f563	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
614831813dc412ccc8e2f563	Computer_Science_465_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Rather, it's more like a moveable snap hook system, which attaches the two parts  with Avidin in the middle. That makes the microswimmer ever more robust and flexible than others. (Image: Max Planck Institute for Intelligent Systems)

Thirdly, Yunus Alapan continues, we loaded the RBC with special molecules that can absorb infrared light.""><b>Finding:</b></span> That makes the microswimmer ever more robust and flexible than others."		1																							[]	[]	[]
614831813dc412ccc8e2f563	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.			2																						[]	[]	[]
614831813dc412ccc8e2f563	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
6139b487de76dac6854b7838	Computer_Science_340_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In particular, we find a family of free energies which generalise the traditional one, and show that they can never increase. The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions. We further find that there are three regimes which determine which family of second laws govern state transitions, depending on how cyclic the process is.""><b>Finding:</b></span> The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions."			2																						[{'start': 667, 'end': 679, 'span': 'corresponds ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_289_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This pattern of anterograde memory performance was in the context of learning and recognition memory for single items being comparable with control participants, as were retrograde memory for autobiographical and semantic information, executive and perceptual functions, working memory and levels of stress and anxiety. Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain. In comparison with the posterior hippocampus that had greater grey matter volume compared with control participants, the anterior hippocampus had reduced grey matter volume in taxi drivers (Maguire et al.""><b>Finding:</b></span> Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain."			2																						[]	[{'start': 864, 'end': 867, 'span': 'not', 'annotation': 'Correlation'}, {'start': 868, 'end': 873, 'span': 'only ', 'annotation': 'Correlation'}]	[]
6139b487de76dac6854b7838	Computer_Science_tweet_104_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Why You Should Take a Week-Long Break From All Screens 

Read the research:  (login required!)""><b>Finding:</b></span> Why You Should Take a Week-Long Break From All Screens 

Read the research:  (login required!)"				4																					[]	[]	[{'start': 354, 'end': 374, 'span': ':  (login required!)', 'annotation': 'Explicit mentions of no relation'}]
6139b487de76dac6854b7838	Computer_Science_tweet_104_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: After five days interacting face-to-face without the use of any screen-based media, preteens' recognition of nonverbal emotion cues improved significantly more than that of the control group for both facial expressions and videotaped scenes. Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues. Indeed, one longitudinal study found that the amount of non-screen playtime decreased 20% from 1997 to 2003, while screen activities (i.e., watching television, playing videogames and using the computer) increased .""><b>Finding:</b></span> Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues."	3																								[{'start': 929, 'end': 939, 'span': 'increased ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_340_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In a sense, the traditional second law only holds on average. Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work. In other words, just like larger systems, small systems also tend to become more disordered.""><b>Finding:</b></span> Surprisingly, the researchers found that not only does the second law hold at such small scales, but there are actually many other second laws at work."			2																						[]	[{'start': 613, 'end': 619, 'span': 'other ', 'annotation': 'Correlation'}]	[]
6139b487de76dac6854b7838	Experience.html	Experience						4								3	2										[]	[]	[]
6139b487de76dac6854b7838	test_question_testing_No mention of a relation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select No mention of a relation. Do not mark any words or phrases.			2																						[]	[{'start': 93, 'end': 103, 'span': 'increases ', 'annotation': 'Correlation'}]	[]
6139b487de76dac6854b7838	Consent.html	Consent																				I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes			[]	[]	[]
6139b487de76dac6854b7838	Computer_Science_88_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HMD condition was found to have 8.8% improvement in recall accuracy compared to the desktop condition, and this was found to be statistically significant. This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.""><b>Finding:</b></span> This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall."	3																								[{'start': 744, 'end': 754, 'span': 'immersive ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_289_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In other words, taxi drivers had plumper memory centers than their peers. It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets. But it was also possible that The Knowledge selected for people whose memory centers were larger than average in the first place.""><b>Finding:</b></span> It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets."			2																						[]	[{'start': 631, 'end': 639, 'span': 'e larger', 'annotation': 'Correlation'}]	[]
6139b487de76dac6854b7838	Computer_Science_19_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Not surprisingly, younger professionals were more likely to consider various mobile phone behaviors as appropriate during meetings. Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings.""><b>Finding:</b></span> Also, higher-income professionals showed lower acceptance for mobile phone use during meetings."	3																								[{'start': 574, 'end': 580, 'span': 'lower ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The overall results (including both the prediction and explanation items) indicated that there was a significant effect of media-type (F(1,91)=8.2, p<0.01, d=0.37). The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions. Thus, the mixed-reality game improved learning by 4.8 times compared to the screen-only alternatives.""><b>Finding:</b></span> The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions."	3																								[{'start': 598, 'end': 611, 'span': ' pre to post ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_88_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The UMD team believes this study will lay the groundwork for other scientific inquiry on the value of VR and AR for education. ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says. ""We believe the future of education and innovation will benefit greatly from the use of these new visual technologies.""""><b>Finding:</b></span> ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says."	3																								[{'start': 928, 'end': 943, 'span': ' opens the door', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	Computer_Science_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives. The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions.""><b>Finding:</b></span> The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions."	3																								[{'start': 674, 'end': 683, 'span': 'improved ', 'annotation': 'Causation'}]	[]	[]
6139b487de76dac6854b7838	test_question_testing_Correlation	<b>Reported Finding:</b> Exposure to traffic noise at the office increases stress levels. This is a test question, please select Correlation. Do not mark any words or phrases.	3																								[]	[]	[]
6139b487de76dac6854b7838	Causality Examples.html	Causality Examples																							I carefully went over the examples and the instructions.:::Yes		[]	[]	[]
61154503002b93af22a9353d	Computer_Science_340_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In particular, we find a family of free energies which generalise the traditional one, and show that they can never increase. The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions. We further find that there are three regimes which determine which family of second laws govern state transitions, depending on how cyclic the process is.""><b>Finding:</b></span> The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions."	3																								[{'start': 667, 'end': 700, 'span': 'corresponds to the non-increasing', 'annotation': 'Causation'}]	[]	[]
61154503002b93af22a9353d	Computer_Science_289_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This pattern of anterograde memory performance was in the context of learning and recognition memory for single items being comparable with control participants, as were retrograde memory for autobiographical and semantic information, executive and perceptual functions, working memory and levels of stress and anxiety. Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain. In comparison with the posterior hippocampus that had greater grey matter volume compared with control participants, the anterior hippocampus had reduced grey matter volume in taxi drivers (Maguire et al.""><b>Finding:</b></span> Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain."	3																								[{'start': 818, 'end': 928, 'span': 'Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain.', 'annotation': 'Causation'}]	[]	[]
61154503002b93af22a9353d	Computer_Science_tweet_104_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Why You Should Take a Week-Long Break From All Screens 

Read the research:  (login required!)""><b>Finding:</b></span> Why You Should Take a Week-Long Break From All Screens 

Read the research:  (login required!)"				4																					[]	[]	[]
61154503002b93af22a9353d	Computer_Science_tweet_104_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: After five days interacting face-to-face without the use of any screen-based media, preteens' recognition of nonverbal emotion cues improved significantly more than that of the control group for both facial expressions and videotaped scenes. Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues. Indeed, one longitudinal study found that the amount of non-screen playtime decreased 20% from 1997 to 2003, while screen activities (i.e., watching television, playing videogames and using the computer) increased .""><b>Finding:</b></span> Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues."	3																								[{'start': 1058, 'end': 1066, 'span': 'improves', 'annotation': 'Causation'}]	[]	[]
