user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Somewhat certain	I carefully went over the examples and the instructions.:::Yes	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	How satisfied do you feel about your experience participating in our study?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_3	Please feel free to leave any comments about our study (optional):::text_box	span_annotation:::Words indicating uncertainty	span_annotation:::Words indicating certainty
5e307a080551ae02939239f3	Certainty Examples.html	Certainty Examples					I carefully went over the examples and the instructions.:::Yes																				[]	[]
5e307a080551ae02939239f3	Computer_Science_88_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The UMD team believes this study will lay the groundwork for other scientific inquiry on the value of VR and AR for education. ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says. ""We believe the future of education and innovation will benefit greatly from the use of these new visual technologies.""""><b>Finding:</b></span> ""By showing that virtual reality can help improve recall, it opens the door to further studies that look at the impact of VR-based training modules at all levels -- from elementary school children learning astronomy to trauma residents acquiring the latest knowledge in lifesaving procedures,"" Varshney says."			4																						[]	[]
5e307a080551ae02939239f3	Computer_Science_1_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives. The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions.""><b>Finding:</b></span> The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions."			4																						[]	[{'start': 621, 'end': 640, 'span': 'The final analysis ', 'annotation': 'Words indicating certainty'}]
5e307a080551ae02939239f3	Computer_Science_19_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Not surprisingly, younger professionals were more likely to consider various mobile phone behaviors as appropriate during meetings. Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings.""><b>Finding:</b></span> Also, higher-income professionals showed lower acceptance for mobile phone use during meetings."			4																						[]	[{'start': 533, 'end': 534, 'span': 'A', 'annotation': 'Words indicating certainty'}, {'start': 534, 'end': 537, 'span': 'lso', 'annotation': 'Words indicating certainty'}]
5e307a080551ae02939239f3	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]
5e307a080551ae02939239f3	Computer_Science_88_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HMD condition was found to have 8.8% improvement in recall accuracy compared to the desktop condition, and this was found to be statistically significant. This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.""><b>Finding:</b></span> This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall."	2																								[{'start': 690, 'end': 703, 'span': 'This suggests', 'annotation': 'Words indicating uncertainty'}]	[]
5e307a080551ae02939239f3	Computer_Science_1_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The overall results (including both the prediction and explanation items) indicated that there was a significant effect of media-type (F(1,91)=8.2, p<0.01, d=0.37). The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions. Thus, the mixed-reality game improved learning by 4.8 times compared to the screen-only alternatives.""><b>Finding:</b></span> The overall improvement from pre to post was 11.3 % in the mixed-reality conditions and 2.4 % in the virtual conditions."			4																						[]	[]
5e307a080551ae02939239f3	Computer_Science_tweet_104_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: After five days interacting face-to-face without the use of any screen-based media, preteens' recognition of nonverbal emotion cues improved significantly more than that of the control group for both facial expressions and videotaped scenes. Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues. Indeed, one longitudinal study found that the amount of non-screen playtime decreased 20% from 1997 to 2003, while screen activities (i.e., watching television, playing videogames and using the computer) increased .""><b>Finding:</b></span> Implications are that the short-term effects of increased opportunities for social interaction, combined with time away from screen-based media and digital communication tools, improves a preteen's understanding of nonverbal emotional cues."				3																					[]	[{'start': 880, 'end': 925, 'span': ' Implications are that the short-term effects', 'annotation': 'Words indicating certainty'}]
5e307a080551ae02939239f3	Computer_Science_289_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This pattern of anterograde memory performance was in the context of learning and recognition memory for single items being comparable with control participants, as were retrograde memory for autobiographical and semantic information, executive and perceptual functions, working memory and levels of stress and anxiety. Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain. In comparison with the posterior hippocampus that had greater grey matter volume compared with control participants, the anterior hippocampus had reduced grey matter volume in taxi drivers (Maguire et al.""><b>Finding:</b></span> Negative effects of navigation expertise were not only found behaviourally but also structurally in the brain."			4																						[]	[]
5e307a080551ae02939239f3	Computer_Science_340_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In particular, we find a family of free energies which generalise the traditional one, and show that they can never increase. The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions. We further find that there are three regimes which determine which family of second laws govern state transitions, depending on how cyclic the process is.""><b>Finding:</b></span> The ordinary second law just corresponds to the non-increasing of one of these free energies, with the remainder imposing additional constraints on thermodynamic transitions."				3																					[{'start': 662, 'end': 666, 'span': 'just', 'annotation': 'Words indicating uncertainty'}]	[]
5e307a080551ae02939239f3	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]
5e307a080551ae02939239f3	Computer_Science_289_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In other words, taxi drivers had plumper memory centers than their peers. It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets. But it was also possible that The Knowledge selected for people whose memory centers were larger than average in the first place.""><b>Finding:</b></span> It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets."	2																								[{'start': 570, 'end': 579, 'span': 'It seemed', 'annotation': 'Words indicating uncertainty'}]	[]
5e307a080551ae02939239f3	Experience.html	Experience											5						1				5				[]	[]
60a251b35c8efe63bb70e338	Computer_Science_306_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important. It tells us that a hot cup of tea in a cold room will cool down rather than heat up; that even the most efficient machines will lose some energy as heat; and more prosaically, that a house will gradually get messier over time rather than tidying itself. The research, published in the journal Proceedings of the National Academy of Sciences, reveals that on very small scales there is actually a whole family of 'second laws', which can lead to unexpected and counterintuitive phenomena.""><b>Finding:</b></span> These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important."				3																					[{'start': 827, 'end': 837, 'span': 'generally ', 'annotation': 'Words indicating uncertainty'}]	[]
60a251b35c8efe63bb70e338	Computer_Science_137_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The reductions are significant because departure times and mitigating delays are crucial to so many other facets of the business, such as the number of flights airlines can offer and their image among potential customers. Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage. This shift resulted in a lower demand for airport labor-intensive, back-end operations such as baggage handling and security checks, which are shared resources across airlines.""><b>Finding:</b></span> Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage."			4																						[]	[{'start': 985, 'end': 994, 'span': 'improved ', 'annotation': 'Words indicating certainty'}]
60a251b35c8efe63bb70e338	test_question_testing_Certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Certain. Do not mark any words or phrases.			4																						[]	[]
60a251b35c8efe63bb70e338	Certainty Examples.html	Certainty Examples					I carefully went over the examples and the instructions.:::Yes																				[]	[]
60a251b35c8efe63bb70e338	Computer_Science_tweet_131_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Employees' sense of belonging at least partially mediates the relationships between ostracism and their (a) personal well-being, (b) work-related attitudes, and (c) turnover. We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf. A total of 146 participants opened the link to the survey, of which 100 were completed (44% male; mean age in years = 32.64, S.D.""><b>Finding:</b></span> We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf."		1																							[{'start': 752, 'end': 760, 'span': 'believe ', 'annotation': 'Words indicating uncertainty'}, {'start': 795, 'end': 805, 'span': 'partially ', 'annotation': 'Words indicating uncertainty'}]	[]
60a251b35c8efe63bb70e338	Computer_Science_463_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It can happen immediately using existing data, often with only modest reframing of the questions asked and the approaches taken. Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways. First, by looking across different types of forecasts, we can take a comparative approach to understanding what affects predictability in ecology.""><b>Finding:</b></span> Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways."		1																							[{'start': 683, 'end': 689, 'span': 'would ', 'annotation': 'Words indicating uncertainty'}]	[]
60a251b35c8efe63bb70e338	Computer_Science_tweet_13_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our study provides a tantalizing glimpse into what may lie ahead in virtual-environment-based tools to enhance human memory. The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall. It will be valuable to study how the addition of translation impacts information recall in a virtual memory palace.""><b>Finding:</b></span> The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall."			4																						[]	[]
60a251b35c8efe63bb70e338	Computer_Science_137_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: As Southwest Airlines might have gotten new customers who used to fly the now-baggage fee charging airlines, we do not have a true experiment, and consequently we do not employ a traditional difference-in-difference approach in our analysis. We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period. When grouped into 'low-cost' versus 'legacy' carriers, however, we find opposite effects: the departure performance of the low-cost airlines became worse while it improved for the legacy carriers.""><b>Finding:</b></span> We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period."				3																					[]	[{'start': 1015, 'end': 1035, 'span': 'significant relative', 'annotation': 'Words indicating certainty'}]
60a251b35c8efe63bb70e338	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.		1																							[]	[]
60a251b35c8efe63bb70e338	Computer_Science_405_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task. Our user study supports that our approach automatically generates motions expressing incapability that communicate both what and why to end-users, and improve their overall perception of the robot and willingness to collaborate with it in the future. There are two relevant pieces of information when expressing incapability: what the task is, and why the robot is incapable of accomplishing it.""><b>Finding:</b></span> We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task."			4																						[]	[{'start': 828, 'end': 833, 'span': 'show ', 'annotation': 'Words indicating certainty'}]
60a251b35c8efe63bb70e338	Computer_Science_306_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: While macroscopically, only a single second law restricts transitions, we find that there are an entire family of more fundamental restrictions at the quantum level. At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions. What's more, one needs to be more precise about what one means by a cyclic process.""><b>Finding:</b></span> At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions."			4																						[]	[]
60a251b35c8efe63bb70e338	Computer_Science_tweet_131_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Is it worse to receive negative attention than none at all? Ostracised workers fare worse than harassed workers ""><b>Finding:</b></span> Is it worse to receive negative attention than none at all? Ostracised workers fare worse than harassed workers "		1																							[]	[]
60a251b35c8efe63bb70e338	Computer_Science_405_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Their approach minimizes the similarity between the motion expressing incapability and what would allow the robot to successfully execute the task, while also considering the physical limitations of the robot. When the researchers evaluated different similarity measures, they found that one in particular generalized well to a broad range of tasks, producing expressive motions that are tailored to individual tasks. The method employed by the researchers automatically generates motions that express robot incapability, communicating both what it is trying to achieve and the reasons behind its failure.""><b>Finding:</b></span> When the researchers evaluated different similarity measures, they found that one in particular generalized well to a broad range of tasks, producing expressive motions that are tailored to individual tasks."		1																							[{'start': 865, 'end': 869, 'span': 'one ', 'annotation': 'Words indicating uncertainty'}]	[]
60a251b35c8efe63bb70e338	Computer_Science_tweet_13_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Research proves that Virtual Palaces in VR actually helps in remembering stuff better 

 via @username 

#VirtualReality #VR #education""><b>Finding:</b></span> Research proves that Virtual Palaces in VR actually helps in remembering stuff better 

 via @username 

#VirtualReality #VR #education"			4																						[]	[{'start': 385, 'end': 392, 'span': 'proves ', 'annotation': 'Words indicating certainty'}, {'start': 421, 'end': 430, 'span': 'actually ', 'annotation': 'Words indicating certainty'}]
60a251b35c8efe63bb70e338	Computer_Science_463_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Developing this ability would be a win-win for both science and society. The benefits of forecasting

Beyond helping people plan their weekends, ecological forecasts will improve decision-making in agriculture, forestry, fisheries and other industries. They will help private landowners, local governments and state and federal agencies better manage and conserve our land, water and coastlines, for example by warning of events such as pest outbreaks and harmful algal blooms.""><b>Finding:</b></span> The benefits of forecasting

Beyond helping people plan their weekends, ecological forecasts will improve decision-making in agriculture, forestry, fisheries and other industries."				3																					[]	[{'start': 756, 'end': 761, 'span': 'will ', 'annotation': 'Words indicating certainty'}]
60a251b35c8efe63bb70e338	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]
60a251b35c8efe63bb70e338	Experience.html	Experience													3	2						4					[]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_306_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important. It tells us that a hot cup of tea in a cold room will cool down rather than heat up; that even the most efficient machines will lose some energy as heat; and more prosaically, that a house will gradually get messier over time rather than tidying itself. The research, published in the journal Proceedings of the National Academy of Sciences, reveals that on very small scales there is actually a whole family of 'second laws', which can lead to unexpected and counterintuitive phenomena.""><b>Finding:</b></span> These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important."				3																					[{'start': 827, 'end': 836, 'span': 'generally', 'annotation': 'Words indicating uncertainty'}]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_137_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The reductions are significant because departure times and mitigating delays are crucial to so many other facets of the business, such as the number of flights airlines can offer and their image among potential customers. Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage. This shift resulted in a lower demand for airport labor-intensive, back-end operations such as baggage handling and security checks, which are shared resources across airlines.""><b>Finding:</b></span> Other key findings from the study:

Charging for the first or second checked bag improved on-time departure performance for all major airlines--including Southwest Airlines, which does not charge for the first two bags--because it creates savings due to a cultural shift among US passengers to travel with less baggage."			4																						[]	[{'start': 908, 'end': 920, 'span': 'key findings', 'annotation': 'Words indicating certainty'}, {'start': 984, 'end': 993, 'span': ' improved', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Certainty Examples.html	Certainty Examples					I carefully went over the examples and the instructions.:::Yes																				[]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_tweet_131_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Employees' sense of belonging at least partially mediates the relationships between ostracism and their (a) personal well-being, (b) work-related attitudes, and (c) turnover. We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf. A total of 146 participants opened the link to the survey, of which 100 were completed (44% male; mean age in years = 32.64, S.D.""><b>Finding:</b></span> We believe a sense of belonging will at least partially mediate the relationship between ostracism and employee outcomes because ostracism threatens other psychosocial needs, even if the need to belong is the most fundamental and directly affected of these (cf."				3																					[{'start': 781, 'end': 804, 'span': 'will at least partially', 'annotation': 'Words indicating uncertainty'}]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_463_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: It can happen immediately using existing data, often with only modest reframing of the questions asked and the approaches taken. Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways. First, by looking across different types of forecasts, we can take a comparative approach to understanding what affects predictability in ecology.""><b>Finding:</b></span> Ecological forecasting would benefit from cyberinfrastructure for the automation, public dissemination, and archiving of ecological forecasts, which will allow community advances in two important ways."				3																					[]	[{'start': 683, 'end': 696, 'span': 'would benefit', 'annotation': 'Words indicating certainty'}, {'start': 809, 'end': 819, 'span': 'will allow', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_tweet_13_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our study provides a tantalizing glimpse into what may lie ahead in virtual-environment-based tools to enhance human memory. The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall. It will be valuable to study how the addition of translation impacts information recall in a virtual memory palace.""><b>Finding:</b></span> The next steps will be to identify and characterize what elements of virtual memory palaces are most effective in eliciting a superior information recall."		1																							[{'start': 695, 'end': 731, 'span': 'will be to identify and characterize', 'annotation': 'Words indicating uncertainty'}, {'start': 732, 'end': 751, 'span': 'are most effective ', 'annotation': 'Words indicating uncertainty'}]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_137_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: As Southwest Airlines might have gotten new customers who used to fly the now-baggage fee charging airlines, we do not have a true experiment, and consequently we do not employ a traditional difference-in-difference approach in our analysis. We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period. When grouped into 'low-cost' versus 'legacy' carriers, however, we find opposite effects: the departure performance of the low-cost airlines became worse while it improved for the legacy carriers.""><b>Finding:</b></span> We show that, at the aggregate level, the airlines that began charging for one checked bag saw a significant relative improvement in their on-time departure performance in the 35-day period afterwards, compared to the airlines that were not charging for a checked bag during the same time period."				3																					[]	[{'start': 1015, 'end': 1047, 'span': 'significant relative improvement', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]
5d02ed8f7a3c0f0015cd3230	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.		1																							[]	[]
5d02ed8f7a3c0f0015cd3230	Computer_Science_405_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task. Our user study supports that our approach automatically generates motions expressing incapability that communicate both what and why to end-users, and improve their overall perception of the robot and willingness to collaborate with it in the future. There are two relevant pieces of information when expressing incapability: what the task is, and why the robot is incapable of accomplishing it.""><b>Finding:</b></span> We introduce and evaluate candidate similarity measures, and show that one in particular generalizes to a range of tasks, while producing expressive motions that are tailored to each task."			4																						[]	[{'start': 827, 'end': 837, 'span': ' show that', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_306_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: While macroscopically, only a single second law restricts transitions, we find that there are an entire family of more fundamental restrictions at the quantum level. At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions. What's more, one needs to be more precise about what one means by a cyclic process.""><b>Finding:</b></span> At the macroscopic scale, and for systems with short range correlations, this entire family of second laws become equal to the ordinary second law, but outside of this regime, these other second laws impose additional restrictions on thermodynamical transitions."				3																					[{'start': 847, 'end': 854, 'span': 'outside', 'annotation': 'Words indicating uncertainty'}, {'start': 894, 'end': 925, 'span': ' impose additional restrictions', 'annotation': 'Words indicating uncertainty'}]	[{'start': 802, 'end': 814, 'span': 'become equal', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_tweet_131_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Is it worse to receive negative attention than none at all? Ostracised workers fare worse than harassed workers ""><b>Finding:</b></span> Is it worse to receive negative attention than none at all? Ostracised workers fare worse than harassed workers "			4																						[]	[{'start': 373, 'end': 383, 'span': 'fare worse', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_405_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Their approach minimizes the similarity between the motion expressing incapability and what would allow the robot to successfully execute the task, while also considering the physical limitations of the robot. When the researchers evaluated different similarity measures, they found that one in particular generalized well to a broad range of tasks, producing expressive motions that are tailored to individual tasks. The method employed by the researchers automatically generates motions that express robot incapability, communicating both what it is trying to achieve and the reasons behind its failure.""><b>Finding:</b></span> When the researchers evaluated different similarity measures, they found that one in particular generalized well to a broad range of tasks, producing expressive motions that are tailored to individual tasks."			4																						[]	[{'start': 904, 'end': 915, 'span': ' found that', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_tweet_13_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Research proves that Virtual Palaces in VR actually helps in remembering stuff better 

 via @username 

#VirtualReality #VR #education""><b>Finding:</b></span> Research proves that Virtual Palaces in VR actually helps in remembering stuff better 

 via @username 

#VirtualReality #VR #education"			4																						[]	[{'start': 330, 'end': 337, 'span': 'proves ', 'annotation': 'Words indicating certainty'}, {'start': 364, 'end': 378, 'span': 'actually helps', 'annotation': 'Words indicating certainty'}]
5d02ed8f7a3c0f0015cd3230	Computer_Science_463_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Developing this ability would be a win-win for both science and society. The benefits of forecasting

Beyond helping people plan their weekends, ecological forecasts will improve decision-making in agriculture, forestry, fisheries and other industries. They will help private landowners, local governments and state and federal agencies better manage and conserve our land, water and coastlines, for example by warning of events such as pest outbreaks and harmful algal blooms.""><b>Finding:</b></span> The benefits of forecasting

Beyond helping people plan their weekends, ecological forecasts will improve decision-making in agriculture, forestry, fisheries and other industries."		1																							[{'start': 756, 'end': 768, 'span': 'will improve', 'annotation': 'Words indicating uncertainty'}]	[]
5d02ed8f7a3c0f0015cd3230	Consent.html	Consent						I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																	[]	[]
5d02ed8f7a3c0f0015cd3230	Experience.html	Experience											5			2						4					[]	[]
615cc11e1f9805f0282b1b12	Computer_Science_306_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important. It tells us that a hot cup of tea in a cold room will cool down rather than heat up; that even the most efficient machines will lose some energy as heat; and more prosaically, that a house will gradually get messier over time rather than tidying itself. The research, published in the journal Proceedings of the National Academy of Sciences, reveals that on very small scales there is actually a whole family of 'second laws', which can lead to unexpected and counterintuitive phenomena.""><b>Finding:</b></span> These new second laws are generally not noticeable except on very small scales, at which point, they become increasingly important."	2																								[]	[{'start': 827, 'end': 837, 'span': 'generally ', 'annotation': 'Words indicating certainty'}]
