user	instance_id	displayed_text	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	Level-of-generality:::Finding B	Level-of-generality:::Finding A	Level-of-generality:::They are at the same level of generality	I carefully went over the examples and the instructions.:::Yes	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	How confident are you that you performed well in the task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_2	Please feel free to leave any comments about our study (optional):::text_box
5f3aee04e30eac7cb73b416e	Computer_Science_95	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: [related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game.""><b>Finding A:</b></span> [related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: This suggests that having a character in the game made it more engaging and memorable for children. Our experimental results provide evidence that observing physical phenomena in the context of an interactive mixedreality game plays an important role for learning and enjoyment, while adding simple physical controls such as having the kids shake the tablet in a screen-only game or press the physical switch in a mixed-reality game does not have an effect on learning or enjoyment. The results revealed that even for this subset there was still a significant effect of mixed reality (over virtual) on learning (p<0.01).""><b>Finding B:</b></span> Our experimental results provide evidence that observing physical phenomena in the context of an interactive mixedreality game plays an important role for learning and enjoyment, while adding simple physical controls such as having the kids shake the tablet in a screen-only game or press the physical switch in a mixed-reality game does not have an effect on learning or enjoyment."				2																		
5f3aee04e30eac7cb73b416e	Computer_Science_tweet_0	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Papers with shorter titles get more citations #science #metascience #sciencemetrics
 ""><b>Finding A:</b></span> Papers with shorter titles get more citations #science #metascience #sciencemetrics
 <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: length of a paper's title bears no relation to its scientific impact , or that longer titles can be linked to greater citation counts . Our analysis suggests that papers with shorter titles do receive greater numbers of citations. When citation counts are adjusted for the journal in which the paper is published, we find that the strength of the evidence for the relationship between title length and citations received is reduced.""><b>Finding B:</b></span> Our analysis suggests that papers with shorter titles do receive greater numbers of citations."						3																
5f3aee04e30eac7cb73b416e	Computer_Science_12	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings. Dramatic age gap: Younger professionals were nearly three times as likely as older professionals to think tapping out a message over a business lunch is appropriate -- 66 percent of people under 30 said texting or emailing was okay, compared to just 20 percent of those aged 51-65.""><b>Finding A:</b></span> Higher-income professionals had less tolerance for smartphone use in business meetings.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings. In the informal meeting setting (see Model 2 in Table 5 ), the following variables were significant predictors: age, gender, and region.""><b>Finding B:</b></span> Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings."					1																	
5f3aee04e30eac7cb73b416e	Computer_Science_267	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: You could probably extrapolate this effect out to relationships within large or small companies for those of us whose social lives largely overlap with our careers. For example, people working in small startups might have a larger number of intense relationships than those in the wider corporate world. But the bottom line here is that having more close relationships in your life should be possible at any time, but it's going to mean putting in the work, which will probably come at the expense of losing some less intimate relationships.""><b>Finding A:</b></span> For example, people working in small startups might have a larger number of intense relationships than those in the wider corporate world.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Of itself, this distribution yields no structure whatsoever but it is a reasonable More interestingly, it predicts that when the number of available relationships is small, this structure is inverted, having more close relationships than acquaintances. We provide evidence of the existence of both regimes in real communities and analyze the consequences of these findings in our understanding of social groups.""><b>Finding B:</b></span> More interestingly, it predicts that when the number of available relationships is small, this structure is inverted, having more close relationships than acquaintances."						3																
5f3aee04e30eac7cb73b416e	Computer_Science_6	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Similarly, 50 percent of men said it was acceptable to answer a call at a power lunch, compared to 26 percent of women. Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings.""><b>Finding A:</b></span> Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings. In the informal meeting setting (see Model 2 in Table 5 ), the following variables were significant predictors: age, gender, and region.""><b>Finding B:</b></span> Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings."				2																		
59dbbdce5de9b000017ebf19	Consent.html	Consent	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																			
59dbbdce5de9b000017ebf19	Computer_Science_194	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: A game that combined real-world experiments with interactions on a computer tablet improved learning by almost five times more than screen-only alternatives. The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions.""><b>Finding A:</b></span> The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Since creating such affordances in the real world is technically challenging, it is tempting to hope that integrating easier-to-develop physical controls into a screen-based environment may improve enjoyment and learning just as well. It is important to isolate the factors that are important for learning in mixed-reality environments. Piaget and Bruner showed that children had an easier time while solving problems when given concrete materials to work .""><b>Finding B:</b></span> It is important to isolate the factors that are important for learning in mixed-reality environments."				2																		
59dbbdce5de9b000017ebf19	Experience.html	Experience											4					2		4				One example only had finding A but was missing finding b.
59dbbdce5de9b000017ebf19	Computer_Science_423	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: ""We find that advertisements that air in programs with more social activity see increased ad responsiveness in terms of subsequent online shopping behavior. This result varies with the mood of the ad, with more affective ads -- in particular, funny and emotional ads -- seeing the largest increases in online shopping activity. ""Our results shed light on how advertisers can encourage online shopping activity on their websites in the age of multiscreen consumers.""""><b>Finding A:</b></span> This result varies with the mood of the ad, with more affective ads -- in particular, funny and emotional ads -- seeing the largest increases in online shopping activity.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Emotional ads spur the largest increases in web traffic when they air in shows with higher volumes of program chatter. Across both measures of online program engagement, we find that ads spur more online purchases when they air in more social shows, with funny ads spurring the largest increases in sales when they air in more social shows and with active and informational ads generating the smallest increases in sales. More affective adsin particular, those with an emotional or funny moodmay be more successful in social shows because such ads effectively recapture viewers' attention from the program and allow for the engaged processing of the program to spillover to ad processing (e.g., ).""><b>Finding B:</b></span> Across both measures of online program engagement, we find that ads spur more online purchases when they air in more social shows, with funny ads spurring the largest increases in sales when they air in more social shows and with active and informational ads generating the smallest increases in sales."					1																	
59dbbdce5de9b000017ebf19	Computer_Science_tweet_10	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The minimal hidden computer needed to implement a visible computation. ""><b>Finding A:</b></span> The minimal hidden computer needed to implement a visible computation. <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Our results even apply to the (partial) function that specifies transitions from a digital computer's initial state to its final state that is given by repeating such passes through the entire computer until it halts . In this sense, our results give the minimal ""hidden computer"" of any physical system that implements a given ""visible computer"", for visible computers that range from a single gate all the way up to the partial function given by running an entire (finite) digital computer until it halts. The results in this paper, as well as those in the companion manuscript , derive novel constraints on informationprocessing in terms of state space and and timestep resources, as well as novel tradeoffs between such resources.""><b>Finding B:</b></span> In this sense, our results give the minimal ""hidden computer"" of any physical system that implements a given ""visible computer"", for visible computers that range from a single gate all the way up to the partial function given by running an entire (finite) digital computer until it halts."						3																
59dbbdce5de9b000017ebf19	Computer_Science_231	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Researchers noticed that a part of the brain called the hippocampus was much larger in these animals than in similar species that did not secret away their snacks. In other words, taxi drivers had plumper memory centers than their peers. It seemed that the longer someone had been driving a taxi, the larger his hippocampus, as though the brain expanded to accommodate the cognitive demands of navigating London's streets.""><b>Finding A:</b></span> In other words, taxi drivers had plumper memory centers than their peers.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: In line with the pattern of behavioural tests, it seems that the structural brain changes observed in taxi drivers in our previous studies may also reverse in retired taxi drivers. Full-time taxi drivers had significantly greater grey matter volume in the posterior hippocampus than retired taxi drivers, who had greater volume in this region than the non-taxi driver retired control participants (figure 6d ). Clearly, increased numbers of participants are required to confirm these findings.""><b>Finding B:</b></span> Full-time taxi drivers had significantly greater grey matter volume in the posterior hippocampus than retired taxi drivers, who had greater volume in this region than the non-taxi driver retired control participants (figure 6d )."					1																	
59dbbdce5de9b000017ebf19	Computer_Science_222	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: A map of its streets looks more like a tangle of yarn that a preschooler glued to construction paper than a metropolis designed with architectural foresight. These navigational demands stimulate brain development, concludes a study five years in the making. With the new research, scientists can definitively say that London taxi drivers not only have larger-than-average memory centers in their brains, but also that their intensive training is responsible for the growth.""><b>Finding A:</b></span> These navigational demands stimulate brain development, concludes a study five years in the making.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Exceptional memory in these individuals was not found to be associated with higher IQ or any structural brain differences relative to control participants . However, fMRI scanning revealed that they activated brain areas associated with navigation, including the hippocampus, more than control participants. With extensive practice, this method is effective at enabling one to remember the order of stimuli by imagining familiar routes and placing the to-be-remembered items along the routes thus promoting deeper encoding of the stimuli with rich associations.""><b>Finding B:</b></span> However, fMRI scanning revealed that they activated brain areas associated with navigation, including the hippocampus, more than control participants."					1																	
59dbbdce5de9b000017ebf19	Generalization Examples.html	Generalization Examples							I carefully went over the examples and the instructions.:::Yes															
59dbbdce5de9b000017ebf19	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.				2																		
59dbbdce5de9b000017ebf19	Computer_Science_30	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Photo by John T. C This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training. The researchers found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD.""><b>Finding A:</b></span> The researchers found that people remember information better if it is presented to them in a virtual environment.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The HMD condition was found to have 8.8% improvement in recall accuracy compared to the desktop condition, and this was found to be statistically significant. This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall. Given the results of our user study, we believe that virtual memory palaces offer us a fascinating insight into how we may be able to organize and structure large information spaces and navigate them in ways that assist in superior recall.""><b>Finding B:</b></span> This suggests an exciting opportunity for the role of immersive virtual environments in assisting in recall."					1																	
59dbbdce5de9b000017ebf19	Computer_Science_417	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Force teams to go head to head and the benefits of a female approach evaporate. The study suggests that men benefit creatively from going head-to-head with other groups, while groups of women operate better in less competitive situations. As intergroup competition heats up, men become more creative and women less so.""><b>Finding A:</b></span> The study suggests that men benefit creatively from going head-to-head with other groups, while groups of women operate better in less competitive situations.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: When operating in a competitive environment, however, this pattern is likely to change. When groups are forced to go head-to-head with each other, we expect those composed of men to exhibit higher levels of creativity relative to groups composed of women. Our explanation for this pattern again relies primarily on social role theory.""><b>Finding B:</b></span> When groups are forced to go head-to-head with each other, we expect those composed of men to exhibit higher levels of creativity relative to groups composed of women."						3																
59dbbdce5de9b000017ebf19	Computer_Science_95	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: [related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions. Not only that, but students enjoyed the game more in the mixed-reality conditions. They also determined that simple physical controls like shaking the tablet or pushing the earthquake button did little to improve either learning or enjoyment of the game.""><b>Finding A:</b></span> [related]

The final analysis shows that the mixed-reality game improved learning by almost five times more than the screen-only alternatives, both in the mouse-controlled and physically controlled conditions.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: This suggests that having a character in the game made it more engaging and memorable for children. Our experimental results provide evidence that observing physical phenomena in the context of an interactive mixedreality game plays an important role for learning and enjoyment, while adding simple physical controls such as having the kids shake the tablet in a screen-only game or press the physical switch in a mixed-reality game does not have an effect on learning or enjoyment. The results revealed that even for this subset there was still a significant effect of mixed reality (over virtual) on learning (p<0.01).""><b>Finding B:</b></span> Our experimental results provide evidence that observing physical phenomena in the context of an interactive mixedreality game plays an important role for learning and enjoyment, while adding simple physical controls such as having the kids shake the tablet in a screen-only game or press the physical switch in a mixed-reality game does not have an effect on learning or enjoyment."					1																	
59dbbdce5de9b000017ebf19	Computer_Science_tweet_0	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Papers with shorter titles get more citations #science #metascience #sciencemetrics
 ""><b>Finding A:</b></span> Papers with shorter titles get more citations #science #metascience #sciencemetrics
 <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: length of a paper's title bears no relation to its scientific impact , or that longer titles can be linked to greater citation counts . Our analysis suggests that papers with shorter titles do receive greater numbers of citations. When citation counts are adjusted for the journal in which the paper is published, we find that the strength of the evidence for the relationship between title length and citations received is reduced.""><b>Finding B:</b></span> Our analysis suggests that papers with shorter titles do receive greater numbers of citations."						3																
59dbbdce5de9b000017ebf19	Computer_Science_12	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings. Dramatic age gap: Younger professionals were nearly three times as likely as older professionals to think tapping out a message over a business lunch is appropriate -- 66 percent of people under 30 said texting or emailing was okay, compared to just 20 percent of those aged 51-65.""><b>Finding A:</b></span> Higher-income professionals had less tolerance for smartphone use in business meetings.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings. In the informal meeting setting (see Model 2 in Table 5 ), the following variables were significant predictors: age, gender, and region.""><b>Finding B:</b></span> Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings."				2																		
59dbbdce5de9b000017ebf19	Computer_Science_267	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: You could probably extrapolate this effect out to relationships within large or small companies for those of us whose social lives largely overlap with our careers. For example, people working in small startups might have a larger number of intense relationships than those in the wider corporate world. But the bottom line here is that having more close relationships in your life should be possible at any time, but it's going to mean putting in the work, which will probably come at the expense of losing some less intimate relationships.""><b>Finding A:</b></span> For example, people working in small startups might have a larger number of intense relationships than those in the wider corporate world.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Of itself, this distribution yields no structure whatsoever but it is a reasonable More interestingly, it predicts that when the number of available relationships is small, this structure is inverted, having more close relationships than acquaintances. We provide evidence of the existence of both regimes in real communities and analyze the consequences of these findings in our understanding of social groups.""><b>Finding B:</b></span> More interestingly, it predicts that when the number of available relationships is small, this structure is inverted, having more close relationships than acquaintances."				2																		
59dbbdce5de9b000017ebf19	Computer_Science_6	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Similarly, 50 percent of men said it was acceptable to answer a call at a power lunch, compared to 26 percent of women. Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast. Higher-income professionals had less tolerance for smartphone use in business meetings.""><b>Finding A:</b></span> Despite the casual reputation, professionals from the West Coast were less accepting of mobile phone use in meetings than people from the East Coast.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Also, higher-income professionals showed lower acceptance for mobile phone use during meetings. Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings. In the informal meeting setting (see Model 2 in Table 5 ), the following variables were significant predictors: age, gender, and region.""><b>Finding B:</b></span> Finally, professionals in the Western region of the United States were less accepting of mobile phone use during meetings."				2																		
59dbbdce5de9b000017ebf19	test_question_testing_Finding A	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding A.					1																	
61712d83af60f4d0702f606f	Consent.html	Consent	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes																			
61712d83af60f4d0702f606f	Experience.html	Experience											4					2		4				
61712d83af60f4d0702f606f	Computer_Science_tweet_117	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Facebook's gender divide  cool stuff by @username @username""><b>Finding A:</b></span> Facebook's gender divide  cool stuff by @username @username<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: The FGD has a value below zero when women tend to be more active on Facebook that men, a value close to zero for equal activity tendencies, and a positive value when men are more active on Facebook than women in a country. The red scale shows countries with positive FGD-that is, higher proportion of males on Facebook. The scale towards FGD below zero (more tendency for women to be on Facebook) is much narrower than above zero, as can be seen in the scatter plot with the activity ratios of each gender ( Countries with strong FGD above zero are located around Africa and South West Asia, as shown on Fig.""><b>Finding B:</b></span> The red scale shows countries with positive FGD-that is, higher proportion of males on Facebook."					1																	
61712d83af60f4d0702f606f	Generalization Examples.html	Generalization Examples							I carefully went over the examples and the instructions.:::Yes															
61712d83af60f4d0702f606f	Computer_Science_tweet_134	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The myth of cognitive decline. This has certainly received a lot of press in the last 24 hrs.  (free access for now)""><b>Finding A:</b></span> The myth of cognitive decline. This has certainly received a lot of press in the last 24 hrs.  (free access for now)<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Given that the models run (and can be rerun) on computers, the possibility that any differences in their performance are due to aging hardware can be eliminated; instead, their patterns of performance reflect the information-processing costs that must inevitably be incurred as knowledge is acquired. Once the cost of processing this extra information is controlled for in studies of human performance, findings that are usually taken to suggest declining cognitive capacities can be seen instead to support little more than the unsurprising idea that choosing between or recalling items becomes more difficult as their numbers increase. We suggest that the answer to this question lies in the way that psychometric tests neglect learning and its relationship to the statistical patterns that characterize human experience.""><b>Finding B:</b></span> Once the cost of processing this extra information is controlled for in studies of human performance, findings that are usually taken to suggest declining cognitive capacities can be seen instead to support little more than the unsurprising idea that choosing between or recalling items becomes more difficult as their numbers increase."					1																	
61712d83af60f4d0702f606f	Computer_Science_tweet_187	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: A new universal of language processing: nouns slow down speech! Read our new PNAS paper at ""><b>Finding A:</b></span> A new universal of language processing: nouns slow down speech! Read our new PNAS paper at <br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: We attribute this slowdown effect to the increased amount of planning that nouns require compared with verbs. These conditions on noun use appear to outweigh potential advantages stemming from differences in internal complexity between nouns and verbs. Our findings suggest that, beneath the staggering diversity of grammatical structures and cultural settings, there are robust universals of language processing that are intimately tied to how speakers manage referential information when they communicate with one another.""><b>Finding B:</b></span> These conditions on noun use appear to outweigh potential advantages stemming from differences in internal complexity between nouns and verbs."					1																	
61712d83af60f4d0702f606f	test_question_testing_Finding B	<b>Finding A:</b> Magnesium potentially has many health benefits.<br><b>Finding B:</b> This is a test question, please select Finding B.				2																		
61712d83af60f4d0702f606f	Computer_Science_41	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: With a national sample of more than 550 full-time working professionals, the study reveals what business professionals perceive as acceptable, courteous or rude use of mobile phones in the workplace. The researchers first identified the most common grievances people had about smartphone use among their colleagues, including browsing the Internet and checking text messages. ""Not surprisingly, millennials and younger professionals were more likely to be accepting of smartphone use, but they might be doing themselves a disservice,"" Cardon said.""><b>Finding A:</b></span> ""Not surprisingly, millennials and younger professionals were more likely to be accepting of smartphone use, but they might be doing themselves a disservice,"" Cardon said.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Based on the findings, we have made several basic conclusions. Not surprisingly, younger professionals are more accepting of mobile phone use. Interestingly, women are far less accepting of mobile phone use during informal meetings.""><b>Finding B:</b></span> Not surprisingly, younger professionals are more accepting of mobile phone use."				2																		
61712d83af60f4d0702f606f	Computer_Science_126	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: The researchers found that people remember information better if it is presented to them in a virtual environment. ""This data is exciting in that it suggests that immersive environments could offer new pathways for improved outcomes in education and high-proficiency training,"" says Amitabh Varshney, professor of computer science and dean of the College of Computer, Mathematical, and Natural Sciences at UMD. The results showed an 8.8 percent improvement overall in recall accuracy using the VR headsets, a statistically significant number according to the research team.""><b>Finding A:</b></span> The researchers found that people remember information better if it is presented to them in a virtual environment.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Another interesting future work would be to allow people to build their own virtual memory palaces, manipulate and organize the content on their own, and then ask them to recall that information. If their active participation in the organization of the data in virtual memory palaces makes a meaningful difference, then that could be further useful in designing interaction-based virtual environments that could one day assist in far superior information management and recall tools than those currently available to us. Yet another interesting future direction of research could be to compare elements of virtual memory palaces that are highly personal versus those that could be used by larger groups.""><b>Finding B:</b></span> If their active participation in the organization of the data in virtual memory palaces makes a meaningful difference, then that could be further useful in designing interaction-based virtual environments that could one day assist in far superior information management and recall tools than those currently available to us."					1																	
61712d83af60f4d0702f606f	Computer_Science_413	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: Grizzard explains that in life and in game, specific definitions of moral behavior in each domain will vary from culture to culture and situation to situation. advertisement

""For instance,"" he says, ""an American who played a violent game 'as a terrorist' would likely consider his avatar's unjust and violent behavior -- violations of the fairness/reciprocity and harm/care domains -- to be more immoral than when he or she performed the same acts in the role of a 'UN peacekeeper.'"" The study found significant positive correlations between video-game guilt and the moral foundations violated during game play.""><b>Finding A:</b></span> The study found significant positive correlations between video-game guilt and the moral foundations violated during game play.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: All other models fail to meet the a priori determined criteria. These results provide strong convergent and discriminant validity for the potential that playing an immoral character in a video game leads to an increased salience of content-relevant intuitions mediated by the moral emotion of guilt. Furthermore, by utilizing random assignment and a sequential model, the findings provide evidence of causation.""><b>Finding B:</b></span> These results provide strong convergent and discriminant validity for the potential that playing an immoral character in a video game leads to an increased salience of content-relevant intuitions mediated by the moral emotion of guilt."					1																	
61712d83af60f4d0702f606f	Computer_Science_101	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: In 2016 alone, about 65.6 million people were forced to flee their homes. The algorithm assigned placements for refugees that they project would increase their chances of finding employment by roughly 40 to 70 percent compared with how the refugees actually fared, according to the new study in Science. The group, from Stanford and ETH Zurich, says the algorithm, which could be implemented at virtually no cost, could help resource-constrained governments and resettlement agencies find the best places for refugees to relocate.""><b>Finding A:</b></span> The algorithm assigned placements for refugees that they project would increase their chances of finding employment by roughly 40 to 70 percent compared with how the refugees actually fared, according to the new study in Science.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: Our approach led to gains of roughly 40 to 70%, on average, in refugees' employment outcomes relative to current assignment practices. This approach can provide governments with a practical and cost-efficient policy tool that can be immediately implemented within existing institutional structures. It is also one of the most consequential in maximizing refugees' economic integration and self-sufficiency as a first step toward a more comprehensive integration into society (7-9).""><b>Finding B:</b></span> Our approach led to gains of roughly 40 to 70%, on average, in refugees' employment outcomes relative to current assignment practices."				2																		
61712d83af60f4d0702f606f	Computer_Science_544	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Reporting context: A foam tube wrapped with a skin was able to inch forward like a worm. And a piece of skin connecting two pieces of cardboard could contract, turning the object into a rudimentary gripper. I'm Delighted I Can Do That, Dave

In unpredictable environments like outer space, where unforeseen problems can arise, this diversity gives the skins a creative advantage over traditional robots that are only designed for a limited amount of activities.""><b>Finding A:</b></span> A foam tube wrapped with a skin was able to inch forward like a worm.<br><span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Paper context: We show that attaching the same robotic skin to a soft body in different ways, or to different soft bodies, leads to distinct motions. Further, we show that combining multiple robotic skins enables complex motions and functions. We demonstrate the versatility of this soft robot design approach in a wide range of applications-including manipulation tasks, locomotion, and wearables-using the same two-dimensional (2D) robotic skins reconfigured on the surface of various 3D soft, inanimate objects.""><b>Finding B:</b></span> Further, we show that combining multiple robotic skins enables complex motions and functions."					1																	
