user	instance_id	displayed_text	how-certain-is-the-finding:::Somewhat uncertain	how-certain-is-the-finding:::Certain	how-certain-is-the-finding:::Uncertain	how-certain-is-the-finding:::Somewhat certain	How satisfied do you feel about your experience participating in our study?:::scale_4	How satisfied do you feel about your experience participating in our study?:::scale_2	How satisfied do you feel about your experience participating in our study?:::scale_3	How satisfied do you feel about your experience participating in our study?:::scale_5	How satisfied do you feel about your experience participating in our study?:::scale_1	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_4	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_2	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_3	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_5	Compared to other studies you've participated in, how do you rate the difficulty of this task?:::scale_1	How confident are you that you performed well in the task?:::scale_4	How confident are you that you performed well in the task?:::scale_2	How confident are you that you performed well in the task?:::scale_3	How confident are you that you performed well in the task?:::scale_5	How confident are you that you performed well in the task?:::scale_1	Please feel free to leave any comments about our study (optional):::text_box	I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes	I carefully went over the examples and the instructions.:::Yes	"span_annotation:::<font style=""vertical-align: inherit;""><font style=""vertical-align: inherit;"">Palabras que indican incertidumbre</font></font>"	span_annotation:::Words indicating certainty	span_annotation:::Words indicating uncertainty
613d5536aec76d6fd3ae978e	Medicine_tweet_157_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: So excited about my recent publication in @username on a #VLP vaccine targeting #Alzheimers #publishorperish Check it out here: ""><b>Finding:</b></span> So excited about my recent publication in @username on a #VLP vaccine targeting #Alzheimers #publishorperish Check it out here: "		4																							[]	[{'start': 310, 'end': 320, 'span': 'So excited', 'annotation': 'Words indicating certainty'}, {'start': 337, 'end': 348, 'span': 'publication', 'annotation': 'Words indicating certainty'}]	[]
613d5536aec76d6fd3ae978e	Medicine_86_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We show that CDK12 mutants are genetically, transcriptionally, and phenotypically distinct from HRD and MMRD tumors. Further, we identify that CDK12 mutant tumors have synthetic genetic dependencies and a characteristic immunophenotype, which provide candidate targets for precision therapy. We detected aberrations of CDK12 in 25/360 of mCRPC patients (6.9%), 95% confidence interval (CI) [4.6%, 10 .2%] ( Figure 1A ).""><b>Finding:</b></span> Further, we identify that CDK12 mutant tumors have synthetic genetic dependencies and a characteristic immunophenotype, which provide candidate targets for precision therapy."		4																							[]	[{'start': 601, 'end': 609, 'span': ' Further', 'annotation': 'Words indicating certainty'}, {'start': 614, 'end': 622, 'span': 'identify', 'annotation': 'Words indicating certainty'}]	[{'start': 746, 'end': 754, 'span': 'targets ', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]	[]
613d5536aec76d6fd3ae978e	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
613d5536aec76d6fd3ae978e	Medicine_106_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The results show high levels of aluminium in each of the 30 infant formulas. Professor Exley said: ""Clearly the manufacturers of infant formulas are not concerned about reducing their content of aluminium and the extensive use of aluminium-based packaging for infant formulas seems to confirm this. ""There are no adequate criteria upon which to base a safety level for aluminium in infant formulas and for this reason it would be sensible to take action to reduce the level of aluminium to a lowest practicable level.""><b>Finding:</b></span> Professor Exley said: ""Clearly the manufacturers of infant formulas are not concerned about reducing their content of aluminium and the extensive use of aluminium-based packaging for infant formulas seems to confirm this."		4																							[]	[{'start': 759, 'end': 767, 'span': 'Clearly ', 'annotation': 'Words indicating certainty'}, {'start': 944, 'end': 951, 'span': 'confirm', 'annotation': 'Words indicating certainty'}]	[{'start': 827, 'end': 837, 'span': ' reducing ', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	Medicine_tweet_157_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Reduction in pathological consequences following this immunotherapy translated into improved cognitive function using well-established measurements of delay-dependent and spatial learning and memory tests. Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer's disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE). In one example, pTau peptide (MAPT 9-8 , pS6/ 4) formulated with an adjuvant (Adju-Phos), induced taureactive antibodies, reduced MC1 and PHF1 positive neurons in the brains of TgP301L mice and rescued cognitive function.""><b>Finding:</b></span> Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer's disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE)."				3																					[]	[{'start': 996, 'end': 1024, 'span': 'provides compelling evidence', 'annotation': 'Words indicating certainty'}]	[{'start': 1064, 'end': 1082, 'span': ' can be beneficial', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	Medicine_tweet_31_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Screening fails to lower breast cancer mortality statistics: ""><b>Finding:</b></span> Screening fails to lower breast cancer mortality statistics: "		4																							[]	[{'start': 243, 'end': 258, 'span': 'Screening fails', 'annotation': 'Words indicating certainty'}]	[{'start': 261, 'end': 268, 'span': ' lower ', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	Medicine_tweet_210_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: RT @username: ""Policy Dilemmas in #Latino Health Care and Implementation of the #ACA"" ""><b>Finding:</b></span> RT @username: ""Policy Dilemmas in #Latino Health Care and Implementation of the #ACA"" "	2																								[]	"[{'start': 347, 'end': 390, 'span': 'Health Care and Implementation of the #ACA""', 'annotation': 'Words indicating certainty'}]"	[{'start': 327, 'end': 336, 'span': 'Dilemmas ', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	test_question_testing_Somewhat certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat certain. Do not mark any words or phrases.	2																								[]	[]	[]
613d5536aec76d6fd3ae978e	Medicine_24_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: CONCLUSIONS AND RELEVANCE Inadequate FHL in patients undergoing day surgery was associated with poorer postoperative recovery and a lower health-related quality of life. Health literacy is a relevant factor to consider for optimizing the postoperative recovery in patients undergoing day surgery. 6 Considering this, the association between FHL and postoperative recovery in patients undergoing day surgery needs to be assessed.""><b>Finding:</b></span> Health literacy is a relevant factor to consider for optimizing the postoperative recovery in patients undergoing day surgery."		4																							[]	[{'start': 664, 'end': 701, 'span': 'optimizing the postoperative recovery', 'annotation': 'Words indicating certainty'}]	[{'start': 651, 'end': 659, 'span': 'consider', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
613d5536aec76d6fd3ae978e	Medicine_86_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Because prostate cancer is so common, 7 percent is a significant number. The fact that immune checkpoint inhibitors may be effective against this sub-type of prostate cancer makes it even more significant. This is an exciting prospect for patients who have CDK12 alterations and may benefit from immunotherapy,"" says senior study author Arul Chinnaiyan, M.D., Ph.D., director of the Michigan Center for Translational Pathology.""><b>Finding:</b></span> The fact that immune checkpoint inhibitors may be effective against this sub-type of prostate cancer makes it even more significant."		4																							[]	[{'start': 738, 'end': 742, 'span': 'fact', 'annotation': 'Words indicating certainty'}, {'start': 854, 'end': 866, 'span': 'significant.', 'annotation': 'Words indicating certainty'}]	[{'start': 777, 'end': 783, 'span': 'may be', 'annotation': 'Words indicating uncertainty'}]
613d5536aec76d6fd3ae978e	Medicine_24_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Those with inadequate FHL had the following when compared with those with sufficient FHL:Health-related quality of life, as measured by the EuroQol-visual analog scale, also revealed poorer outcomes for those with inadequate FHL; this group had worse scores for physical function, vitality, social functioning, and mental health. ""Our results suggest that functional health literacy can now also be included as an influencing factor for the quality of postoperative recovery,"" wrote the authors, who added that FHL should be considered a relevant factor in considering how to best optimize recovery for patients undergoing day surgery.In a linked commentary Jesse P Wright, MD; Kelvin Moses, MD, PhD; and Kamran Idrees, MD, MSCI, MMHC, wrote that ""we question if patients are able to equally discern the difference in the questioning in the quality of recovery and [quality of life] questionnaires"" used in the study, but said that ""The findings in this ambulatory setting mirror findings by our group where we reported an association of low health literacy with various postoperative metrics, including increased hospital length of stay and use of discharge resources in patients undergoing surgical procedures. ""The commentary's authors say that investment in development of validated tools to measure FHL will generate the empirical data necessary to develop and use appropriate health literacy interventions.1.""><b>Finding:</b></span> ""Our results suggest that functional health literacy can now also be included as an influencing factor for the quality of postoperative recovery,"" wrote the authors, who added that FHL should be considered a relevant factor in considering how to best optimize recovery for patients undergoing day surgery.In a linked commentary Jesse P Wright, MD; Kelvin Moses, MD, PhD; and Kamran Idrees, MD, MSCI, MMHC, wrote that ""we question if patients are able to equally discern the difference in the questioning in the quality of recovery and [quality of life] questionnaires"" used in the study, but said that ""The findings in this ambulatory setting mirror findings by our group where we reported an association of low health literacy with various postoperative metrics, including increased hospital length of stay and use of discharge resources in patients undergoing surgical procedures."	2																								[]	[{'start': 1844, 'end': 1868, 'span': 'Our results suggest that', 'annotation': 'Words indicating certainty'}, {'start': 2039, 'end': 2049, 'span': 'onsidered ', 'annotation': 'Words indicating certainty'}]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_31_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In older age groups, a smaller percentage of breast cancer deaths are coded as the underlying cause (for example, 78% in women aged 75-84 years), and figures on breast cancer mortality based on underlying cause alone should be treated with greater caution. We conclude that population-based mortality statistics, at least in England, do not show a past benefit of breast cancer screening. While this does not rule out a benefit at the level of individual women, these effects are not large enough to be detected at the population-level.""><b>Finding:</b></span> We conclude that population-based mortality statistics, at least in England, do not show a past benefit of breast cancer screening."		4																							[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_210_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Care 535 patient, provider, and system factors that explains such disparities . Research into health care disparities affecting Latinos will likely change rapidly during the next two decades because of two important policy and sociodemographic changes. First, the implementation of the ACA will provide new topics of inquiry, such as the identification of new areas of disparities in health care including those between eligible and ineligible Latino populations (e.g., documented versus undocumented immigrants) as well as those within eligible populations.""><b>Finding:</b></span> Research into health care disparities affecting Latinos will likely change rapidly during the next two decades because of two important policy and sociodemographic changes."				3																					[]	[]	[]
5df7eeb4cc6822000ac81b07	Experience.html	Experience								5		4						2									[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_106_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The concentration of aluminium in each of the 30 infant formulas is at least twice that which is recommended in the European Union for drinking water (50 μg/L) and in 14 of the milks it exceeds the maximum admissible level for drinking water of 200 μg/L . We consider that the aluminium content of all infant formulas investigated herein is too high and especially so considering that these products constitute either all or a substantial proportion of an infant's diet in the first months of their lives. Based upon the criteria for drinking water they are not fit for human consumption and they contravene article 5 of the Food Safety Act which states that 'infant formulas should not contain anything which might endanger the health of infants and young children' .""><b>Finding:</b></span> We consider that the aluminium content of all infant formulas investigated herein is too high and especially so considering that these products constitute either all or a substantial proportion of an infant's diet in the first months of their lives."		4																							[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_157_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: So excited about my recent publication in @username on a #VLP vaccine targeting #Alzheimers #publishorperish Check it out here: ""><b>Finding:</b></span> So excited about my recent publication in @username on a #VLP vaccine targeting #Alzheimers #publishorperish Check it out here: "				3																					[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_86_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: We show that CDK12 mutants are genetically, transcriptionally, and phenotypically distinct from HRD and MMRD tumors. Further, we identify that CDK12 mutant tumors have synthetic genetic dependencies and a characteristic immunophenotype, which provide candidate targets for precision therapy. We detected aberrations of CDK12 in 25/360 of mCRPC patients (6.9%), 95% confidence interval (CI) [4.6%, 10 .2%] ( Figure 1A ).""><b>Finding:</b></span> Further, we identify that CDK12 mutant tumors have synthetic genetic dependencies and a characteristic immunophenotype, which provide candidate targets for precision therapy."			1																						[]	[]	[]
5df7eeb4cc6822000ac81b07	test_question_testing_Somewhat uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat uncertain. Do not mark any words or phrases.	2																								[]	[]	[]
5df7eeb4cc6822000ac81b07	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_106_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The results show high levels of aluminium in each of the 30 infant formulas. Professor Exley said: ""Clearly the manufacturers of infant formulas are not concerned about reducing their content of aluminium and the extensive use of aluminium-based packaging for infant formulas seems to confirm this. ""There are no adequate criteria upon which to base a safety level for aluminium in infant formulas and for this reason it would be sensible to take action to reduce the level of aluminium to a lowest practicable level.""><b>Finding:</b></span> Professor Exley said: ""Clearly the manufacturers of infant formulas are not concerned about reducing their content of aluminium and the extensive use of aluminium-based packaging for infant formulas seems to confirm this."		4																							[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_157_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Reduction in pathological consequences following this immunotherapy translated into improved cognitive function using well-established measurements of delay-dependent and spatial learning and memory tests. Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer's disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE). In one example, pTau peptide (MAPT 9-8 , pS6/ 4) formulated with an adjuvant (Adju-Phos), induced taureactive antibodies, reduced MC1 and PHF1 positive neurons in the brains of TgP301L mice and rescued cognitive function.""><b>Finding:</b></span> Therefore, we believe that this report provides compelling evidence that a VLP-based immunotherapy approach can be beneficial in preventing tau pathology and could be applicable to diverse human tauopathies, such as Alzheimer's disease (AD), frontotemporal dementia (FTD), traumatic brain injury (TBI), and chronic traumatic encephalopathy (CTE)."		4																							[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_31_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Screening fails to lower breast cancer mortality statistics: ""><b>Finding:</b></span> Screening fails to lower breast cancer mortality statistics: "		4																							[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_tweet_210_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: RT @username: ""Policy Dilemmas in #Latino Health Care and Implementation of the #ACA"" ""><b>Finding:</b></span> RT @username: ""Policy Dilemmas in #Latino Health Care and Implementation of the #ACA"" "			1																						[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_24_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: CONCLUSIONS AND RELEVANCE Inadequate FHL in patients undergoing day surgery was associated with poorer postoperative recovery and a lower health-related quality of life. Health literacy is a relevant factor to consider for optimizing the postoperative recovery in patients undergoing day surgery. 6 Considering this, the association between FHL and postoperative recovery in patients undergoing day surgery needs to be assessed.""><b>Finding:</b></span> Health literacy is a relevant factor to consider for optimizing the postoperative recovery in patients undergoing day surgery."				3																					[]	[]	[]
5df7eeb4cc6822000ac81b07	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_86_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: ""Because prostate cancer is so common, 7 percent is a significant number. The fact that immune checkpoint inhibitors may be effective against this sub-type of prostate cancer makes it even more significant. This is an exciting prospect for patients who have CDK12 alterations and may benefit from immunotherapy,"" says senior study author Arul Chinnaiyan, M.D., Ph.D., director of the Michigan Center for Translational Pathology.""><b>Finding:</b></span> The fact that immune checkpoint inhibitors may be effective against this sub-type of prostate cancer makes it even more significant."	2																								[]	[]	[]
5df7eeb4cc6822000ac81b07	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.			1																						[]	[]	[]
5df7eeb4cc6822000ac81b07	Medicine_24_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Those with inadequate FHL had the following when compared with those with sufficient FHL:Health-related quality of life, as measured by the EuroQol-visual analog scale, also revealed poorer outcomes for those with inadequate FHL; this group had worse scores for physical function, vitality, social functioning, and mental health. ""Our results suggest that functional health literacy can now also be included as an influencing factor for the quality of postoperative recovery,"" wrote the authors, who added that FHL should be considered a relevant factor in considering how to best optimize recovery for patients undergoing day surgery.In a linked commentary Jesse P Wright, MD; Kelvin Moses, MD, PhD; and Kamran Idrees, MD, MSCI, MMHC, wrote that ""we question if patients are able to equally discern the difference in the questioning in the quality of recovery and [quality of life] questionnaires"" used in the study, but said that ""The findings in this ambulatory setting mirror findings by our group where we reported an association of low health literacy with various postoperative metrics, including increased hospital length of stay and use of discharge resources in patients undergoing surgical procedures. ""The commentary's authors say that investment in development of validated tools to measure FHL will generate the empirical data necessary to develop and use appropriate health literacy interventions.1.""><b>Finding:</b></span> ""Our results suggest that functional health literacy can now also be included as an influencing factor for the quality of postoperative recovery,"" wrote the authors, who added that FHL should be considered a relevant factor in considering how to best optimize recovery for patients undergoing day surgery.In a linked commentary Jesse P Wright, MD; Kelvin Moses, MD, PhD; and Kamran Idrees, MD, MSCI, MMHC, wrote that ""we question if patients are able to equally discern the difference in the questioning in the quality of recovery and [quality of life] questionnaires"" used in the study, but said that ""The findings in this ambulatory setting mirror findings by our group where we reported an association of low health literacy with various postoperative metrics, including increased hospital length of stay and use of discharge resources in patients undergoing surgical procedures."				3																					[]	[]	[]
637f86d14043aee189917962	Experience.html	Experience					4							3					3								[]	[]	[]
637f86d14043aee189917962	Consent.html	Consent																					I have read and understood the instructions.:::Yes	I have read and understood the content warning.:::Yes	I want to participate in this research and continue with the study.:::Yes		[]	[]	[]
637f86d14043aee189917962	Medicine_190_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Because these cells are always in direct contact with seawater, they do not rely on the diffusion of oxygen from the external environment into the interior of the animal, nor do they require oxygen delivery via a true circulatory system. Therefore, the oxygen requirements of sponges might be relatively low . Sponges were also observed on the Volcano 7 seamount in the eastern tropical Pacific, where oxygen concentrations ranged from 4.5 to 7.2 μM O 2 .""><b>Finding:</b></span> Therefore, the oxygen requirements of sponges might be relatively low ."			1																						[]	[]	[{'start': 683, 'end': 692, 'span': ' might be', 'annotation': 'Words indicating uncertainty'}]
637f86d14043aee189917962	Medicine_tweet_52_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: In sum, our study showed that infants of overweight/obese mothers displayed higher levels of regulatory behavior problems and were more likely to display problems on multiple areas of behavioral self-regulation. Regulatory behavior problems partially mediated the effects of maternal overweight/obesity on childhood developmental milestones. Our findings suggest that prevention of overweight/obesity in women of childbearing age will benefit the offspring by reducing the burden of regulatory problems in infancy and preventing their long-term neurodevelopmental consequences.""><b>Finding:</b></span> Our findings suggest that prevention of overweight/obesity in women of childbearing age will benefit the offspring by reducing the burden of regulatory problems in infancy and preventing their long-term neurodevelopmental consequences."	2																								[]	[]	[{'start': 764, 'end': 781, 'span': 'findings suggest ', 'annotation': 'Words indicating uncertainty'}]
637f86d14043aee189917962	Medicine_13_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Until such findings are confirmed, however, we strongly would caution about drawing impulsive, thoughtless or potentially stigmatizing conclusions about members of such groups . Despite the null findings identified in the present study, history gives us reason to suspect the idea that violent video games drives aggressive behaviour will remain an unsettled question for parents, pundits and policy-makers. Although our results do have implications for these stakeholders, the present work holds special significance for those studying technology effects, in general, and video games, in particular.""><b>Finding:</b></span> Despite the null findings identified in the present study, history gives us reason to suspect the idea that violent video games drives aggressive behaviour will remain an unsettled question for parents, pundits and policy-makers."	2																								[]	[]	[{'start': 859, 'end': 876, 'span': 'reason to suspect', 'annotation': 'Words indicating uncertainty'}]
637f86d14043aee189917962	test_question_testing_Somewhat certain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Somewhat certain. Do not mark any words or phrases.		4																							[]	[]	[]
637f86d14043aee189917962	Medicine_tweet_110_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: #sr Stepwise-binding process w/ decreasing affinity:Structural basis for Ca2+ selectivity of voltage-gated Ca channel ""><b>Finding:</b></span> #sr Stepwise-binding process w/ decreasing affinity:Structural basis for Ca2+ selectivity of voltage-gated Ca channel "				3																					[]	[{'start': 331, 'end': 351, 'span': ' decreasing affinity', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Medicine_tweet_206_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: The HRs of type 1 diabetes in children with allergic rhinitis, bronchial asthma or either one of these atopic diseases showed more variation than in those children without these diseases. Conclusions/interpretation This nationwide retrospective cohort study found a positive correlation between type 1 diabetes and EV infection. The results suggest that a preventive strategy, such as an effective vaccine against EV infection, may lessen the incidence of type 1 diabetes in Taiwan.""><b>Finding:</b></span> Conclusions/interpretation This nationwide retrospective cohort study found a positive correlation between type 1 diabetes and EV infection."				3																					[]	[{'start': 743, 'end': 763, 'span': 'positive correlation', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Certainty Examples.html	Certainty Examples																								I carefully went over the examples and the instructions.:::Yes	[]	[]	[]
637f86d14043aee189917962	Medicine_396_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: This surge was directly correlated to a more than quadrupling of local black-market ivory prices paid to poachers and tripling in the volume and number of illegal ivory seizures through Kenyan ports of transit. The data also show that the destination of the illegally trafficked ivory increasingly shifted to China. Such figures cause conservationists alarm, as the study shows over 54 percent is a level of poaching that elephant birth rates are unable to overcome and will lead to population decline.""><b>Finding:</b></span> The data also show that the destination of the illegally trafficked ivory increasingly shifted to China."		4																							[]	[{'start': 688, 'end': 707, 'span': 'data also show that', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Medicine_396_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: At the intensively monitored site, illegal killing increased markedly after 2008 and was correlated strongly with the local black market ivory price and increased seizures of ivory destined for China. More broadly, results from application to continental data indicated illegal killing levels were unsustainable for the species between 2010 and 2012, peaking to ∼8% in 2011 which extrapolates to ∼40,000 elephants illegally killed and a probable species reduction of ∼3% that year. Preliminary data from 2013 indicate overharvesting continued.""><b>Finding:</b></span> At the intensively monitored site, illegal killing increased markedly after 2008 and was correlated strongly with the local black market ivory price and increased seizures of ivory destined for China."				3																					[]	[{'start': 814, 'end': 839, 'span': ' correlated strongly with', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Medicine_tweet_52_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Neonatal regulatory behavior problems are predicted by maternal early pregnancy overweight &amp; obesity

A number of 3117 women of the PREDO Study filled in a questionnaire on regulatory behavior problems at the child’s mean age of 16.9 days 

""><b>Finding:</b></span> Neonatal regulatory behavior problems are predicted by maternal early pregnancy overweight &amp; obesity

A number of 3117 women of the PREDO Study filled in a questionnaire on regulatory behavior problems at the child’s mean age of 16.9 days 

"				3																					[]	[{'start': 473, 'end': 482, 'span': 'predicted', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	test_question_testing_Uncertain	<b>Reported Finding:</b> New study suggests that sunscreen could prevent skin damage. This is a test question, please select Uncertain. Do not mark any words or phrases.			1																						[]	[]	[]
637f86d14043aee189917962	Medicine_tweet_206_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Increased risk for type 1 #diabetes following common entero-#virus infection in #children. #autoimmunity... ""><b>Finding:</b></span> Increased risk for type 1 #diabetes following common entero-#virus infection in #children. #autoimmunity... "				3																					[]	[{'start': 290, 'end': 304, 'span': 'Increased risk', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Medicine_tweet_110_p	"<span id=""hover_text_paper"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: Our results reveal interactions of hydrated Ca 21 with two high-affinity Ca 21 -binding sites followed by a third lower-affinity site that would coordinate Ca 21 as it moves inward. This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a 'knock-off' mechanism of ion permeation through a stepwisebinding process. The multi-ion selectivity filter of our Ca V Ab model establishes a structural framework for understanding the mechanisms of ion selectivity and conductance by vertebrate Ca V channels.""><b>Finding:</b></span> This pore architecture suggests a conduction pathway involving transitions between two main states with one or two hydrated Ca 21 ions bound in the selectivity filter and supports a 'knock-off' mechanism of ion permeation through a stepwisebinding process."				3																					[]	[{'start': 829, 'end': 838, 'span': ' suggests', 'annotation': 'Words indicating certainty'}]	[]
637f86d14043aee189917962	Medicine_190_r	"<span id=""hover_text_news"" data-toggle=""tooltip"" data-html=""true"" data-placement=""bottom"" title=""Context: When oxygen levels dropped to zero, some died. The researchers found as long as the levels remained above 0.5 percent, the sponges could survive. ""There must have been other ecological and evolutionary mechanisms at play.""><b>Finding:</b></span> The researchers found as long as the levels remained above 0.5 percent, the sponges could survive."		4																							[]	[{'start': 459, 'end': 489, 'span': 'as long as the levels remained', 'annotation': 'Words indicating certainty'}]	[]
